ts_iso,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total
2026-09-25T03:03:02.389746+00:00,7626.2,7558.1,7836598272,0,7915724800
2026-09-25T03:03:10.082296+00:00,7659.9,7592.2,7836598272,0,7915724800
2026-09-25T03:03:17.736130+00:00,7660.2,7592.4,7836598272,0,7915724800
2026-09-25T03:03:25.412479+00:00,7675.4,7607.6,7852224512,0,7931351040
2026-09-25T03:03:33.092758+00:00,7675.5,7607.8,7852224512,0,7931351040
2026-09-25T03:03:40.735508+00:00,7675.7,7608.0,7852224512,0,7931351040
2026-09-25T03:03:48.397849+00:00,7675.9,7608.2,7852224512,0,7931351040
2026-09-25T03:03:56.065256+00:00,7675.9,7608.2,7852224512,0,7931351040
2026-09-25T03:04:03.708054+00:00,7675.8,7608.1,7852224512,0,7931351040
2026-09-25T03:04:11.346526+00:00,7676.0,7608.3,7852224512,0,7931351040
2026-09-25T03:04:19.041722+00:00,7676.0,7608.3,7852224512,0,7931351040
2026-09-25T03:04:26.710608+00:00,7676.4,7608.6,7852224512,0,7931351040
2026-09-25T03:04:34.614522+00:00,7676.4,7608.6,7852224512,0,7931351040
2026-09-25T03:04:42.294236+00:00,7676.5,7608.7,7852224512,0,7931351040
2026-09-25T03:04:49.953683+00:00,7676.7,7608.8,7852224512,0,7931351040
2026-09-25T03:04:57.598070+00:00,7676.7,7608.9,7852224512,0,7931351040
2026-09-25T03:05:05.266582+00:00,7676.7,7608.9,7852224512,0,7931351040
2026-09-25T03:05:12.944527+00:00,7676.8,7609.0,7852224512,0,7931351040
2026-09-25T03:05:20.607251+00:00,7676.7,7609.0,7852224512,0,7931351040
2026-09-25T03:05:28.309857+00:00,7676.7,7609.0,7852224512,0,7931351040
2026-09-25T03:05:36.019909+00:00,7676.8,7609.0,7852224512,0,7931351040
2026-09-25T03:05:43.666981+00:00,7677.0,7609.2,7852224512,0,7931351040
2026-09-25T03:05:51.364541+00:00,7677.0,7609.2,7852224512,0,7931351040
2026-09-25T03:05:59.020080+00:00,7677.0,7609.2,7852224512,0,7931351040
2026-09-25T03:06:06.725589+00:00,7677.0,7609.2,7852224512,0,7931351040
2026-09-25T03:06:14.379968+00:00,7677.2,7609.4,7852224512,0,7931351040
2026-09-25T03:06:22.023827+00:00,7677.2,7609.4,7852224512,0,7931351040
2026-09-25T03:06:29.689419+00:00,7677.2,7609.4,7852224512,0,7931351040
2026-09-25T03:06:37.338878+00:00,7677.3,7609.4,7852224512,0,7931351040
2026-09-25T03:06:45.001191+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:06:52.651184+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:00.314571+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:07.964649+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:15.624761+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:23.358044+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:31.040639+00:00,7677.5,7609.6,7852224512,0,7931351040
2026-09-25T03:07:38.698431+00:00,7677.5,7609.6,7852224512,0,7931404288
2026-09-25T03:07:46.345605+00:00,7679.3,7611.5,7852277760,0,7931404288
2026-09-25T03:07:54.022938+00:00,7679.3,7611.5,7852277760,0,7931404288
2026-09-25T03:08:01.726328+00:00,7679.5,7611.8,7852277760,0,7931404288
2026-09-25T03:08:09.378425+00:00,7677.7,7609.9,7852277760,0,7931404288
2026-09-25T03:08:17.030900+00:00,7677.8,7610.0,7852277760,0,7931404288
2026-09-25T03:08:24.683546+00:00,7677.9,7610.2,7852277760,0,7931404288
2026-09-25T03:08:32.342201+00:00,7677.9,7610.2,7852277760,0,7931404288
2026-09-25T03:08:39.967487+00:00,7677.9,7610.2,7852277760,0,7931404288
2026-09-25T03:08:47.611424+00:00,7677.9,7610.2,7852277760,0,7931404288
2026-09-25T03:08:55.245655+00:00,7677.9,7610.3,7852277760,0,7931404288
2026-09-25T03:09:02.878471+00:00,7677.9,7610.3,7852277760,0,7931404288
2026-09-25T03:09:10.523668+00:00,7678.2,7610.5,7852277760,0,7931404288
2026-09-25T03:09:18.156638+00:00,7678.2,7610.5,7852277760,0,7931404288
2026-09-25T03:09:25.826347+00:00,7678.5,7610.7,7852277760,0,7931404288
2026-09-25T03:09:33.468618+00:00,7678.5,7610.7,7852277760,0,7931404288
2026-09-25T03:09:41.120381+00:00,7678.5,7610.7,7852277760,0,7931404288
2026-09-25T03:09:48.768706+00:00,7678.4,7610.7,7852277760,0,7931404288
2026-09-25T03:09:56.422934+00:00,7678.4,7610.7,7852277760,0,7931404288
2026-09-25T03:10:04.057035+00:00,7678.4,7610.8,7852277760,0,7931404288
2026-09-25T03:10:11.705950+00:00,7678.7,7610.9,7852277760,0,7931404288
2026-09-25T03:10:19.345981+00:00,7678.7,7610.9,7852277760,0,7931404288
2026-09-25T03:10:26.990924+00:00,7678.7,7610.9,7852277760,0,7931404288
2026-09-25T03:10:34.635678+00:00,7678.7,7611.0,7852277760,0,7931404288
2026-09-25T03:10:42.283945+00:00,7679.1,7611.2,7852277760,0,7931404288
2026-09-25T03:10:49.930991+00:00,7679.1,7611.2,7852277760,0,7931404288
2026-09-25T03:10:57.584090+00:00,7679.1,7611.2,7852277760,0,7931404288
2026-09-25T03:11:05.232547+00:00,7679.1,7611.2,7852277760,0,7931404288
2026-09-25T03:11:12.868991+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:20.524631+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:28.175773+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:35.841057+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:43.467523+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:51.124184+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:11:58.753542+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:06.402287+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:14.054456+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:21.698163+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:29.336419+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:36.966820+00:00,7679.1,7611.4,7852277760,0,7931404288
2026-09-25T03:12:44.664022+00:00,7680.8,7613.2,7852277760,0,7931404288
2026-09-25T03:12:52.342999+00:00,7680.8,7613.2,7852277760,0,7931404288
2026-09-25T03:12:59.994529+00:00,7680.9,7613.2,7852277760,0,7931404288
2026-09-25T03:13:08.408219+00:00,11856.9,3443.5,7852277760,0,7931404288
2026-09-25T03:13:16.053802+00:00,11857.1,3191.4,7852277760,0,7931404288
2026-09-25T03:13:23.759370+00:00,11857.1,4380.9,7852277760,0,7931404288
2026-09-25T03:13:32.051937+00:00,11857.1,4311.5,7852277760,0,7931404288
2026-09-25T03:13:40.390762+00:00,11851.3,4481.6,7852277760,0,7931404288
2026-09-25T03:13:48.057213+00:00,11851.8,4490.3,7852277760,0,7931404288
2026-09-25T03:13:55.712367+00:00,11851.8,4494.5,7852277760,0,7933313024
2026-09-25T03:14:03.377763+00:00,11852.0,4497.8,7852277760,0,7933313024
2026-09-25T03:14:11.043004+00:00,11852.1,4502.7,7852277760,0,7933313024
2026-09-25T03:14:18.682734+00:00,11852.1,4504.7,7852277760,0,7933313024
2026-09-25T03:14:26.328945+00:00,11852.3,4506.9,7852277760,0,7933313024
2026-09-25T03:14:33.972407+00:00,11852.3,4508.9,7852277760,0,7933313024
2026-09-25T03:14:41.658297+00:00,11852.3,4509.9,7852277760,0,7933313024
2026-09-25T03:14:49.349357+00:00,11852.5,4512.2,7852277760,0,7933313024
2026-09-25T03:14:56.997663+00:00,11852.5,4514.2,7852277760,0,7933313024
2026-09-25T03:15:04.648328+00:00,11852.7,4515.4,7852277760,0,7933313024
2026-09-25T03:15:12.299168+00:00,11852.7,4516.4,7852277760,0,7933313024
