ts_iso,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total
2026-09-25T04:18:39.492695+00:00,7627.8,6788.1,7836598272,0,7917633536
2026-09-25T04:18:47.150590+00:00,7660.2,6354.0,7836598272,0,7917633536
2026-09-25T04:18:54.816634+00:00,7660.5,6354.3,7836598272,0,7933259776
2026-09-25T04:19:02.466278+00:00,7675.7,6369.6,7852224512,0,7933259776
2026-09-25T04:19:10.174486+00:00,7675.8,6369.7,7852224512,0,7933259776
2026-09-25T04:19:17.826416+00:00,7676.0,6369.9,7852224512,0,7933259776
2026-09-25T04:19:25.456920+00:00,7676.2,6370.1,7852224512,0,7933259776
2026-09-25T04:19:33.097859+00:00,7676.1,6370.1,7852224512,0,7933259776
2026-09-25T04:19:40.761024+00:00,7676.1,6370.1,7852224512,0,7933259776
2026-09-25T04:19:48.429876+00:00,7676.3,6370.3,7852224512,0,7933259776
2026-09-25T04:19:56.105728+00:00,7676.3,6370.3,7852224512,0,7933259776
2026-09-25T04:20:03.750658+00:00,7676.5,6370.5,7852224512,0,7933259776
2026-09-25T04:20:11.418074+00:00,7676.5,6370.5,7852224512,0,7933259776
2026-09-25T04:20:19.072863+00:00,7676.6,6370.6,7852224512,0,7933259776
2026-09-25T04:20:26.723656+00:00,7676.8,6370.7,7852224512,0,7933259776
2026-09-25T04:20:34.404816+00:00,7676.8,6370.7,7852224512,0,7933259776
2026-09-25T04:20:42.054348+00:00,7676.8,6370.7,7852224512,0,7933259776
2026-09-25T04:20:49.679989+00:00,7676.9,6370.9,7852224512,0,7933259776
2026-09-25T04:20:57.327455+00:00,7677.0,6371.0,7852224512,0,7933259776
2026-09-25T04:21:04.974852+00:00,7677.0,6371.0,7852224512,0,7933259776
2026-09-25T04:21:12.605927+00:00,7677.0,6371.0,7852224512,0,7933259776
2026-09-25T04:21:20.282095+00:00,7677.1,6371.2,7852224512,0,7933259776
2026-09-25T04:21:27.955025+00:00,7677.1,6345.2,7852224512,0,7933259776
2026-09-25T04:21:35.629384+00:00,7677.1,6345.2,7852224512,0,7933259776
2026-09-25T04:21:43.279020+00:00,7677.1,6345.2,7852224512,0,7933259776
2026-09-25T04:21:50.944702+00:00,7677.3,6345.4,7852224512,0,7933259776
2026-09-25T04:21:58.628317+00:00,7677.3,6345.4,7852224512,0,7933259776
2026-09-25T04:22:06.292322+00:00,7677.3,6345.4,7852224512,0,7933259776
2026-09-25T04:22:13.936894+00:00,7677.3,6345.4,7852224512,0,7933259776
2026-09-25T04:22:21.627743+00:00,7677.4,6345.4,7852224512,0,7933259776
2026-09-25T04:22:29.284710+00:00,7677.6,6345.6,7852224512,0,7933259776
2026-09-25T04:22:36.931384+00:00,7677.6,6345.6,7852224512,0,7933259776
2026-09-25T04:22:44.616471+00:00,7677.6,6345.6,7852224512,0,7933259776
2026-09-25T04:22:52.273559+00:00,7677.7,6345.7,7852224512,0,7933259776
2026-09-25T04:22:59.887111+00:00,7677.7,6345.7,7852224512,0,7933259776
2026-09-25T04:23:07.557111+00:00,7677.7,6329.7,7852224512,0,7933259776
2026-09-25T04:23:15.204066+00:00,7677.7,6329.7,7852224512,0,7933259776
2026-09-25T04:23:22.900241+00:00,7677.7,6310.6,7852224512,0,7933259776
2026-09-25T04:23:30.567168+00:00,7679.5,6312.7,7852277760,0,7933313024
2026-09-25T04:23:38.225309+00:00,7679.6,6313.1,7852277760,0,7933313024
2026-09-25T04:23:45.876656+00:00,7679.6,6313.2,7852277760,0,7933313024
2026-09-25T04:23:53.513029+00:00,7678.2,6311.4,7852277760,0,7933313024
2026-09-25T04:24:01.202030+00:00,7678.4,6311.6,7852277760,0,7933313024
2026-09-25T04:24:08.860802+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:16.523016+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:24.179020+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:31.889228+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:39.548626+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:47.238724+00:00,7678.4,6295.6,7852277760,0,7933313024
2026-09-25T04:24:54.897185+00:00,7678.6,6295.8,7852277760,0,7933313024
2026-09-25T04:25:02.560718+00:00,7678.6,6295.9,7852277760,0,7933313024
2026-09-25T04:25:10.234145+00:00,7678.9,6295.9,7852277760,0,7933313024
2026-09-25T04:25:17.894215+00:00,7678.9,6295.9,7852277760,0,7933313024
2026-09-25T04:25:25.578988+00:00,7678.9,6295.9,7852277760,0,7933313024
2026-09-25T04:25:33.212198+00:00,7678.9,6295.9,7852277760,0,7933313024
2026-09-25T04:25:40.893309+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:25:48.545238+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:25:56.184228+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:03.878168+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:11.523875+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:19.231849+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:26.883022+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:34.530791+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:42.195642+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:49.844764+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:26:57.519138+00:00,7678.9,6296.1,7852277760,0,7933313024
2026-09-25T04:27:05.167580+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:12.864708+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:20.527923+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:28.173814+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:35.834069+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:43.501665+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:51.160568+00:00,7678.9,6296.2,7852277760,0,7933313024
2026-09-25T04:27:58.818005+00:00,7678.9,6280.2,7852277760,0,7933313024
2026-09-25T04:28:06.528137+00:00,7678.9,6280.2,7852277760,0,7933313024
2026-09-25T04:28:14.172769+00:00,7678.9,6280.2,7852277760,0,7933313024
2026-09-25T04:28:21.862937+00:00,7678.9,6280.2,7852277760,0,7933313024
2026-09-25T04:28:29.516097+00:00,7678.9,6280.2,7852277760,0,7933313024
2026-09-25T04:28:37.162959+00:00,7680.7,6281.9,7852277760,0,7933313024
2026-09-25T04:28:44.810129+00:00,7680.7,6281.9,7852277760,0,7933313024
2026-09-25T04:28:52.475157+00:00,7680.7,6281.9,7852277760,0,7933313024
2026-09-25T04:29:00.801167+00:00,7683.1,6290.5,7852277760,0,7933313024
2026-09-25T04:29:08.944450+00:00,11856.5,1107.6,7852277760,0,7933313024
2026-09-25T04:29:17.175601+00:00,11856.5,849.9,7852277760,0,7933313024
2026-09-25T04:29:25.369068+00:00,11856.5,868.8,7852277760,0,7933313024
2026-09-25T04:29:33.428705+00:00,11856.5,830.8,7852277760,0,7933313024
2026-09-25T04:29:41.240064+00:00,11851.5,500.2,7852277760,0,7933313024
2026-09-25T04:29:48.909868+00:00,11851.9,356.5,7852277760,0,7933313024
2026-09-25T04:29:56.572830+00:00,11851.9,359.6,7852277760,0,7933313024
2026-09-25T04:30:04.301673+00:00,11852.0,362.7,7852277760,0,7933313024
2026-09-25T04:30:11.994537+00:00,11852.1,365.9,7852277760,0,7933313024
2026-09-25T04:30:19.650408+00:00,11852.3,368.0,7852277760,0,7933313024
2026-09-25T04:30:27.322182+00:00,11852.3,370.1,7852277760,0,7933313024
2026-09-25T04:30:35.018105+00:00,11852.3,349.4,7852277760,0,7933313024
2026-09-25T04:30:42.714066+00:00,11852.3,351.6,7852277760,0,7933313024
2026-09-25T04:30:50.407066+00:00,11852.3,353.6,7852277760,0,7933313024
2026-09-25T04:30:58.103711+00:00,11852.3,354.6,7852277760,0,7933313024
2026-09-25T04:31:05.867084+00:00,11852.3,319.6,7852277760,0,7933313024
2026-09-25T04:31:13.533233+00:00,11852.3,320.6,7852277760,0,7933313024
2026-09-25T04:31:21.182473+00:00,11852.3,321.6,7852277760,0,7933313024
2026-09-25T04:31:28.828118+00:00,11852.3,323.7,7852277760,0,7933313024
2026-09-25T04:31:36.497345+00:00,11852.3,324.7,7852277760,0,7933313024
2026-09-25T04:31:44.153816+00:00,11852.3,325.7,7852277760,0,7933313024
2026-09-25T04:31:51.798714+00:00,11852.3,326.9,7852277760,0,7933313024
2026-09-25T04:31:59.474997+00:00,11852.3,327.9,7852277760,0,7933313024
2026-09-25T04:32:07.124908+00:00,11852.3,328.9,7852277760,0,7933313024
2026-09-25T04:32:14.798901+00:00,11852.3,329.9,7852277760,0,7933313024
2026-09-25T04:32:22.481233+00:00,11852.3,331.0,7852277760,0,7933313024
2026-09-25T04:32:30.204657+00:00,11852.3,332.0,7852277760,0,7933313024
2026-09-25T04:32:37.886682+00:00,11852.3,333.0,7852277760,0,7933313024
2026-09-25T04:32:45.554049+00:00,11852.3,334.0,7852277760,0,7933313024
2026-09-25T04:32:53.189908+00:00,11852.3,335.1,7852277760,0,7933313024
2026-09-25T04:33:00.837155+00:00,11852.3,336.1,7852277760,0,7933313024
2026-09-25T04:33:08.500159+00:00,11852.3,337.1,7852277760,0,7933313024
2026-09-25T04:33:16.202015+00:00,11852.6,338.1,7852277760,0,7933313024
2026-09-25T04:33:23.864756+00:00,11852.6,339.3,7852277760,0,7933313024
2026-09-25T04:33:31.528713+00:00,11852.6,340.3,7852277760,0,7933313024
