# mechanism=AWE target_available_mb=8192.0 held_mb_final=53080.1 page_size=4096
ts_iso,elapsed_s,held_mb,available_mb,pages_per_sec,pagefile_pct_usage,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total,note
2026-09-24T21:17:27Z,0.0,53080.1,8189.0,70.7705124592484,7.443941228519536,0.0,0.0,,,,
2026-09-24T21:17:32Z,5.0,53080.1,8153.4,63.54160451089794,7.429937854773695,0.0,0.0,,,,
2026-09-24T21:17:37Z,10.0,53080.1,8149.7,93.73071166538536,7.417842561977056,0.0,0.0,,,,
2026-09-24T21:17:42Z,15.0,53080.1,8146.6,60.31095338863024,7.408366837941187,0.0,0.0,,,,
2026-09-24T21:17:47Z,20.0,53080.1,8149.4,2.9672243366992537,7.408075774745545,0.0,0.0,,,,
2026-09-24T21:17:52Z,25.0,53080.1,8151.0,33.954077110707765,7.404777058528281,0.0,0.0,,,,
2026-09-24T21:17:57Z,30.0,53080.1,8155.0,1.999982800147919,7.401413661600873,0.0,0.0,,,,
2026-09-24T21:18:02Z,35.0,53080.1,8159.9,59.31576301573203,7.39604516265905,0.0,0.0,,,,
2026-09-24T21:18:07Z,40.0,53080.1,8158.1,1.998524289664512,7.395560057332981,0.0,0.0,,,,
2026-09-24T21:18:12Z,45.0,53080.1,8152.4,1.972435995931259,7.394913250231556,0.0,0.0,,,,
2026-09-24T21:18:17Z,50.0,53080.1,8134.6,2.0005463492079687,7.394234102775061,0.0,0.0,,,,
2026-09-24T21:18:22Z,55.0,53080.1,8153.7,0,7.3930698499924965,0.0,0.0,,,,
2026-09-24T21:18:27Z,60.0,53080.1,8123.2,20.0126820366066,7.391743895434577,0.0,0.0,,,,
2026-09-24T21:18:32Z,65.1,53080.1,5272.2,309626.2311592404,8.562206026172403,0.0,0.0,,,,
2026-09-24T21:18:37Z,70.1,53080.1,745.5,8254.418582285625,8.42000548492422,0.0,0.0,,,,
2026-09-24T21:18:42Z,75.1,53080.1,710.5,16.861870925750438,8.951131136258972,0.0,0.0,,,,
2026-09-24T21:18:47Z,80.1,53080.1,648.0,2.99577057110771,8.935349042984212,0.0,0.0,,,,
2026-09-24T21:18:52Z,85.1,53080.1,672.4,45.70027474806482,8.920666521781875,0.0,0.0,,,,
2026-09-24T21:18:57Z,90.1,53080.1,691.1,0,8.906727828746178,0.0,0.0,,,,
2026-09-24T21:19:02Z,95.1,53080.1,622.2,5.994261094428194,8.892368711094553,0.0,0.0,,,,
2026-09-24T21:19:07Z,100.1,53080.1,680.5,39.89833903214609,8.888746591326575,0.0,0.0,,,,
