ts_iso,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total
2026-09-25T07:03:42.445258+00:00,7625.3,4797.1,7852224512,0,7929974784
2026-09-25T07:03:50.138846+00:00,7675.1,4848.7,7852224512,0,7929974784
2026-09-25T07:03:57.789341+00:00,7675.3,4848.9,7852224512,0,7929974784
2026-09-25T07:04:05.503518+00:00,7675.3,4848.9,7852224512,0,7929974784
2026-09-25T07:04:13.169031+00:00,7675.6,4849.2,7852224512,0,7929974784
2026-09-25T07:04:20.806405+00:00,7675.7,4849.3,7852224512,0,7929974784
2026-09-25T07:04:28.443939+00:00,7675.9,4849.5,7852224512,0,7929974784
2026-09-25T07:04:36.125811+00:00,7675.9,4849.5,7852224512,0,7929974784
2026-09-25T07:04:43.949118+00:00,7676.1,4849.7,7852224512,0,7929974784
2026-09-25T07:04:51.591697+00:00,7676.1,4849.7,7852224512,0,7929974784
2026-09-25T07:04:59.240695+00:00,7676.1,4849.7,7852224512,0,7929974784
2026-09-25T07:05:06.901179+00:00,7676.3,4849.8,7852224512,0,7929974784
2026-09-25T07:05:14.633136+00:00,7676.3,4849.8,7852224512,0,7929974784
2026-09-25T07:05:22.297544+00:00,7676.6,4850.1,7852224512,0,7929974784
2026-09-25T07:05:29.951252+00:00,7676.6,4850.1,7852224512,0,7929974784
2026-09-25T07:05:37.602591+00:00,7676.6,4850.1,7852224512,0,7929974784
2026-09-25T07:05:45.269462+00:00,7676.6,4850.1,7852224512,0,7929974784
2026-09-25T07:05:52.930555+00:00,7676.8,4850.3,7852224512,0,7929974784
2026-09-25T07:06:00.568914+00:00,7676.8,4850.3,7852224512,0,7929974784
2026-09-25T07:06:08.202531+00:00,7677.0,4851.1,7852224512,0,7929974784
2026-09-25T07:06:15.873016+00:00,7677.0,4851.2,7852224512,0,7929974784
2026-09-25T07:06:23.510753+00:00,7677.3,4851.4,7852224512,0,7929974784
2026-09-25T07:06:31.179009+00:00,7677.3,4851.4,7852224512,0,7929974784
2026-09-25T07:06:38.819165+00:00,7677.3,4851.4,7852224512,0,7929974784
2026-09-25T07:06:46.587113+00:00,7677.3,4851.4,7852224512,0,7929974784
2026-09-25T07:06:54.262943+00:00,7677.5,4851.6,7852224512,0,7929974784
2026-09-25T07:07:01.916982+00:00,7677.5,4851.6,7852224512,0,7929974784
2026-09-25T07:07:09.557261+00:00,7677.5,4851.6,7852224512,0,7929974784
2026-09-25T07:07:17.213383+00:00,7677.6,4851.7,7852224512,0,7929974784
2026-09-25T07:07:24.874376+00:00,7677.9,4851.9,7852224512,0,7929974784
2026-09-25T07:07:32.519938+00:00,7677.9,4851.9,7852224512,0,7929974784
2026-09-25T07:07:40.167234+00:00,7677.9,4851.9,7852224512,0,7929974784
2026-09-25T07:07:47.817765+00:00,7677.8,4851.9,7852224512,0,7929974784
2026-09-25T07:07:55.469498+00:00,7677.8,4851.9,7852224512,0,7929974784
2026-09-25T07:08:03.165608+00:00,7677.8,4851.9,7852224512,0,7929974784
2026-09-25T07:08:10.803136+00:00,7677.8,4851.9,7852224512,0,7929974784
2026-09-25T07:08:18.486519+00:00,7677.8,4851.9,7852224512,0,7929974784
2026-09-25T07:08:26.201613+00:00,7677.8,4851.9,7852224512,0,7930028032
2026-09-25T07:08:33.869548+00:00,7679.8,4854.8,7852277760,0,7930028032
2026-09-25T07:08:41.518580+00:00,7679.8,4855.1,7852277760,0,7930028032
2026-09-25T07:08:49.172956+00:00,7679.8,4855.3,7852277760,0,7930028032
2026-09-25T07:08:56.846123+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:04.492235+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:12.153807+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:19.798326+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:27.499731+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:35.145899+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:42.804528+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:50.441177+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:09:58.225686+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:10:05.890442+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:10:13.533458+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:10:21.232364+00:00,7678.9,4854.7,7852277760,0,7930028032
2026-09-25T07:10:28.871788+00:00,7678.9,4854.7,7852277760,0,7930028032
