ts_iso,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total
2026-09-25T06:19:53.360515+00:00,7626.8,4796.4,7836598272,0,7917633536
2026-09-25T06:20:01.040577+00:00,7660.3,4833.4,7836598272,0,7917633536
2026-09-25T06:20:08.709321+00:00,7675.5,4848.7,7852224512,0,7933259776
2026-09-25T06:20:16.376389+00:00,7675.7,4848.8,7852224512,0,7933259776
2026-09-25T06:20:24.043088+00:00,7675.8,4848.9,7852224512,0,7933259776
2026-09-25T06:20:31.688968+00:00,7676.1,4849.2,7852224512,0,7933259776
2026-09-25T06:20:39.388903+00:00,7676.3,4849.4,7852224512,0,7933259776
2026-09-25T06:20:47.052571+00:00,7676.3,4849.4,7852224512,0,7933259776
2026-09-25T06:20:54.703476+00:00,7676.3,4849.4,7852224512,0,7933259776
2026-09-25T06:21:02.364965+00:00,7676.4,4849.5,7852224512,0,7933259776
2026-09-25T06:21:10.040772+00:00,7676.4,4849.5,7852224512,0,7933259776
2026-09-25T06:21:17.697764+00:00,7676.6,4849.9,7852224512,0,7933259776
2026-09-25T06:21:25.321518+00:00,7676.6,4849.9,7852224512,0,7933259776
2026-09-25T06:21:32.957871+00:00,7676.6,4849.9,7852224512,0,7933259776
2026-09-25T06:21:40.686418+00:00,7676.8,4850.1,7852224512,0,7933259776
2026-09-25T06:21:48.327696+00:00,7676.8,4850.1,7852224512,0,7933259776
2026-09-25T06:21:56.004133+00:00,7676.8,4850.1,7852224512,0,7933259776
2026-09-25T06:22:03.640881+00:00,7676.9,4850.2,7852224512,0,7933259776
2026-09-25T06:22:11.380880+00:00,7677.1,4850.3,7852224512,0,7933259776
2026-09-25T06:22:19.066060+00:00,7677.1,4851.0,7852224512,0,7933259776
2026-09-25T06:22:26.711758+00:00,7677.2,4851.1,7852224512,0,7933259776
2026-09-25T06:22:34.346659+00:00,7677.2,4851.2,7852224512,0,7933259776
2026-09-25T06:22:42.003236+00:00,7677.2,4851.2,7852224512,0,7933259776
2026-09-25T06:22:49.650521+00:00,7677.2,4851.2,7852224512,0,7933259776
2026-09-25T06:22:57.301320+00:00,7677.2,4851.2,7852224512,0,7933259776
2026-09-25T06:23:04.945504+00:00,7677.2,4851.2,7852224512,0,7933259776
2026-09-25T06:23:12.612625+00:00,7677.5,4851.4,7852224512,0,7933259776
2026-09-25T06:23:20.292769+00:00,7677.5,4851.4,7852224512,0,7933259776
2026-09-25T06:23:27.928269+00:00,7677.5,4851.4,7852224512,0,7933259776
2026-09-25T06:23:35.595119+00:00,7677.5,4851.4,7852224512,0,7933259776
2026-09-25T06:23:43.266252+00:00,7677.8,4851.6,7852224512,0,7933259776
2026-09-25T06:23:51.008831+00:00,7677.8,4851.6,7852224512,0,7933259776
2026-09-25T06:23:58.736413+00:00,7677.8,4851.6,7852224512,0,7933259776
2026-09-25T06:24:06.389758+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:14.037511+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:21.698524+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:29.352609+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:36.990198+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:44.645375+00:00,7677.7,4851.7,7852224512,0,7933259776
2026-09-25T06:24:52.312153+00:00,7679.5,4854.4,7852277760,0,7933313024
2026-09-25T06:24:59.968939+00:00,7679.5,4854.6,7852277760,0,7933313024
2026-09-25T06:25:07.621991+00:00,7679.5,4854.9,7852277760,0,7933313024
2026-09-25T06:25:15.309568+00:00,7676.8,4852.2,7852277760,0,7933313024
2026-09-25T06:25:23.004640+00:00,7676.8,4852.3,7852277760,0,7933313024
2026-09-25T06:25:30.679697+00:00,7676.8,4852.3,7852277760,0,7933313024
2026-09-25T06:25:38.331139+00:00,7676.8,4852.3,7852277760,0,7933313024
2026-09-25T06:25:46.048129+00:00,7676.8,4852.4,7852277760,0,7933313024
2026-09-25T06:25:53.708488+00:00,7676.8,4852.4,7852277760,0,7933313024
2026-09-25T06:26:01.343913+00:00,7676.8,4852.6,7852277760,0,7933313024
2026-09-25T06:26:08.989088+00:00,7677.6,4852.7,7852277760,0,7933313024
2026-09-25T06:26:16.685690+00:00,7677.6,4852.9,7852277760,0,7933313024
2026-09-25T06:26:24.341853+00:00,7677.6,4852.9,7852277760,0,7933313024
2026-09-25T06:26:31.992034+00:00,7677.6,4852.9,7852277760,0,7933313024
2026-09-25T06:26:39.631965+00:00,7677.6,4853.1,7852277760,0,7933313024
2026-09-25T06:26:47.327334+00:00,7677.6,4853.1,7852277760,0,7933313024
2026-09-25T06:26:54.991354+00:00,7677.6,4853.1,7852277760,0,7933313024
2026-09-25T06:27:02.636548+00:00,7677.6,4853.3,7852277760,0,7933313024
2026-09-25T06:27:10.352443+00:00,7677.6,4853.3,7852277760,0,7933313024
2026-09-25T06:27:18.012002+00:00,7678.6,4853.5,7852277760,0,7933313024
2026-09-25T06:27:25.666965+00:00,7678.6,4853.7,7852277760,0,7933313024
2026-09-25T06:27:33.313714+00:00,7678.6,4853.7,7852277760,0,7933313024
2026-09-25T06:27:40.960770+00:00,7678.6,4853.7,7852277760,0,7933313024
2026-09-25T06:27:48.613116+00:00,7678.6,4853.7,7852277760,0,7933313024
2026-09-25T06:27:56.260609+00:00,7678.6,4853.9,7852277760,0,7933313024
2026-09-25T06:28:03.914713+00:00,7678.6,4853.9,7852277760,0,7933313024
2026-09-25T06:28:11.579591+00:00,7678.6,4853.9,7852277760,0,7933313024
2026-09-25T06:28:19.208828+00:00,7678.6,4853.9,7852277760,0,7933313024
2026-09-25T06:28:26.873510+00:00,7678.6,4854.1,7852277760,0,7933313024
2026-09-25T06:28:34.530803+00:00,7678.5,4854.0,7852277760,0,7933313024
2026-09-25T06:28:42.200476+00:00,7678.5,4854.0,7852277760,0,7933313024
2026-09-25T06:28:49.901249+00:00,7678.5,4854.0,7852277760,0,7933313024
2026-09-25T06:28:57.569456+00:00,7678.5,4854.1,7852277760,0,7933313024
2026-09-25T06:29:05.226750+00:00,7678.5,4854.2,7852277760,0,7933313024
2026-09-25T06:29:12.888145+00:00,7678.5,4854.2,7852277760,0,7933313024
2026-09-25T06:29:20.512170+00:00,7678.5,4854.2,7852277760,0,7933313024
2026-09-25T06:29:28.218622+00:00,7678.5,4854.2,7852277760,0,7933313024
2026-09-25T06:29:35.880562+00:00,7678.5,4854.3,7852277760,0,7933313024
2026-09-25T06:29:43.523052+00:00,7678.5,4854.3,7852277760,0,7933313024
2026-09-25T06:29:51.181610+00:00,7678.5,4854.3,7852277760,0,7933313024
2026-09-25T06:29:58.854451+00:00,7678.5,4854.3,7852277760,0,7933313024
2026-09-25T06:30:06.494373+00:00,7678.5,4854.3,7852277760,0,7933313024
2026-09-25T06:30:14.168737+00:00,7680.3,4856.1,7852277760,0,7933313024
2026-09-25T06:30:21.846054+00:00,7680.3,4856.1,7852277760,0,7933313024
2026-09-25T06:30:29.575759+00:00,7680.3,4856.1,7852277760,0,7933313024
2026-09-25T06:30:37.188950+00:00,11858.3,9031.3,7852277760,0,7933313024
2026-09-25T06:30:44.797373+00:00,11858.3,9031.3,7852277760,0,7933313024
2026-09-25T06:30:52.411653+00:00,11858.3,9031.3,7852277760,0,7933313024
2026-09-25T06:31:00.018350+00:00,11858.3,9031.3,7852277760,0,7933313024
2026-09-25T06:31:07.674827+00:00,11852.5,9024.9,7852277760,0,7933313024
2026-09-25T06:31:15.311723+00:00,11852.6,9025.0,7852277760,0,7933313024
2026-09-25T06:31:22.958242+00:00,11852.7,9025.1,7852277760,0,7933313024
2026-09-25T06:31:30.619254+00:00,11852.9,9025.2,7852277760,0,7933313024
2026-09-25T06:31:38.267091+00:00,11853.2,9025.4,7852277760,0,7933313024
2026-09-25T06:31:45.946416+00:00,11853.2,9025.4,7852277760,0,7933313024
2026-09-25T06:31:53.594612+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:01.246614+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:08.910072+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:16.559773+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:24.215626+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:31.909458+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:39.573988+00:00,11853.2,9025.5,7852277760,0,7933313024
2026-09-25T06:32:47.211946+00:00,11853.2,9025.5,7852277760,0,7933313024
