ts_iso,server_private_mb,server_workingset_mb,gpu_shared_usage,gpu_dedicated_usage,gpu_adapter_shared_usage_total
2026-09-25T03:40:35.070478+00:00,7625.0,7556.9,7836598272,0,7917633536
2026-09-25T03:40:42.729316+00:00,7660.4,7592.5,7836598272,0,7917633536
2026-09-25T03:40:50.421388+00:00,7660.6,7592.7,7836598272,0,7917633536
2026-09-25T03:40:58.103190+00:00,7675.8,7607.8,7852224512,0,7933259776
2026-09-25T03:41:05.765262+00:00,7676.0,7608.1,7852224512,0,7933259776
2026-09-25T03:41:13.399844+00:00,7676.2,7608.3,7852224512,0,7933259776
2026-09-25T03:41:21.039097+00:00,7676.4,7608.5,7852224512,0,7933259776
2026-09-25T03:41:28.698600+00:00,7676.4,7608.5,7852224512,0,7933259776
2026-09-25T03:41:36.315127+00:00,7676.3,7608.4,7852224512,0,7933259776
2026-09-25T03:41:43.946741+00:00,7676.5,7608.6,7852224512,0,7933259776
2026-09-25T03:41:51.570109+00:00,7676.5,7608.6,7852224512,0,7933259776
2026-09-25T03:41:59.200983+00:00,7676.8,7608.9,7852224512,0,7933259776
2026-09-25T03:42:06.824304+00:00,7676.8,7608.9,7852224512,0,7933259776
2026-09-25T03:42:14.471467+00:00,7676.8,7608.9,7852224512,0,7933259776
2026-09-25T03:42:22.089123+00:00,7677.0,7609.0,7852224512,0,7933259776
2026-09-25T03:42:29.740047+00:00,7677.0,7609.0,7852224512,0,7933259776
2026-09-25T03:42:37.386371+00:00,7677.0,7609.0,7852224512,0,7933259776
2026-09-25T03:42:45.020960+00:00,7677.1,7609.2,7852224512,0,7933259776
2026-09-25T03:42:52.674946+00:00,7677.1,7609.2,7852224512,0,7933259776
2026-09-25T03:43:00.314953+00:00,7677.1,7609.2,7852224512,0,7933259776
2026-09-25T03:43:07.957780+00:00,7677.1,7609.2,7852224512,0,7933259776
2026-09-25T03:43:15.594914+00:00,7677.3,7609.4,7852224512,0,7933259776
2026-09-25T03:43:23.240997+00:00,7677.3,7609.4,7852224512,0,7933259776
2026-09-25T03:43:30.894844+00:00,7677.3,7609.4,7852224512,0,7933259776
2026-09-25T03:43:38.527788+00:00,7677.3,7609.4,7852224512,0,7933259776
2026-09-25T03:43:46.185991+00:00,7677.4,7609.5,7852224512,0,7933259776
2026-09-25T03:43:53.814385+00:00,7677.4,7609.5,7852224512,0,7933259776
2026-09-25T03:44:01.457530+00:00,7677.4,7609.5,7852224512,0,7933259776
2026-09-25T03:44:09.115012+00:00,7677.4,7609.5,7852224512,0,7933259776
2026-09-25T03:44:16.747077+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:44:24.371710+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:44:31.995838+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:44:39.641181+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:44:47.289940+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:44:54.931389+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:45:02.588017+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:45:10.215779+00:00,7677.7,7609.8,7852224512,0,7933259776
2026-09-25T03:45:17.868343+00:00,7679.5,7611.7,7852277760,0,7933313024
2026-09-25T03:45:25.508771+00:00,7679.5,7611.7,7852277760,0,7933313024
2026-09-25T03:45:33.159337+00:00,7679.9,7612.1,7852277760,0,7933313024
2026-09-25T03:45:40.822093+00:00,7677.7,7609.2,7852277760,0,7933313024
2026-09-25T03:45:48.478316+00:00,7678.0,7609.5,7852277760,0,7933313024
2026-09-25T03:45:56.142777+00:00,7678.1,7609.7,7852277760,0,7933313024
