ts_iso_utc,kind,domain,rc,actual_mhz,request_mhz,tdp_mhz,efficient_mhz,throttle_reasons,energy_uj,timestamp_us,power_w
2026-09-25T07:54:36.731770+00:00,freq,1,0,600.0,600.0,1200.0,550.0,0,,,
2026-09-25T07:54:36.731770+00:00,power,0,0,,,,,,109172292557,314130889828,18.829835936291172
2026-09-25T07:54:37.736113+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:37.736113+00:00,freq,1,0,550.0,550.0,1200.0,600.0,0,,,
2026-09-25T07:54:37.736113+00:00,power,0,0,,,,,,109190770767,314131894001,18.40142087070654
2026-09-25T07:54:38.739110+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:38.739110+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:38.739110+00:00,power,0,0,,,,,,109209119362,314132897136,18.291251925214453
2026-09-25T07:54:39.730508+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:39.730508+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:39.730508+00:00,power,0,0,,,,,,109227020729,314133888533,18.056708866377445
2026-09-25T07:54:40.735191+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:40.735191+00:00,freq,1,0,600.0,600.0,1200.0,550.0,0,,,
2026-09-25T07:54:40.735191+00:00,power,0,0,,,,,,109245213844,314134893117,18.11009830934994
2026-09-25T07:54:41.736340+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:41.736340+00:00,freq,1,0,550.0,550.0,1200.0,600.0,0,,,
2026-09-25T07:54:41.736340+00:00,power,0,0,,,,,,109263156616,314135894289,17.921767688269348
2026-09-25T07:54:42.750996+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:42.750996+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:42.750996+00:00,power,0,0,,,,,,109281354393,314136908838,17.93681428891064
2026-09-25T07:54:43.741222+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:43.741222+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:43.741222+00:00,power,0,0,,,,,,109299022666,314137899081,17.842360915452065
2026-09-25T07:54:44.728790+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:44.728790+00:00,freq,1,0,600.0,600.0,1200.0,550.0,0,,,
2026-09-25T07:54:44.728790+00:00,power,0,0,,,,,,109316612814,314138886568,17.813042602079825
2026-09-25T07:54:45.735727+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:45.735727+00:00,freq,1,0,550.0,550.0,1200.0,600.0,0,,,
2026-09-25T07:54:45.735727+00:00,power,0,0,,,,,,109334088827,314139893624,17.353566236634308
2026-09-25T07:54:46.737974+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:46.737974+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:46.737974+00:00,power,0,0,,,,,,109349664411,314140895745,15.542618106995063
2026-09-25T07:54:47.724626+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:47.724626+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:47.724626+00:00,power,0,0,,,,,,109363770612,314141882539,14.294980512650056
2026-09-25T07:54:48.739287+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:48.739287+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:48.739287+00:00,power,0,0,,,,,,109378238103,314142897073,14.260232776821674
2026-09-25T07:54:49.737885+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:49.737885+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:49.737885+00:00,power,0,0,,,,,,109392359807,314143895564,14.143045856197002
2026-09-25T07:54:50.727825+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:50.727825+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:50.727825+00:00,power,0,0,,,,,,109406332303,314144885453,14.11521493824055
2026-09-25T07:54:51.734199+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:51.734199+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:51.734199+00:00,power,0,0,,,,,,109420581105,314145891816,14.158710127458978
2026-09-25T07:54:52.741149+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:52.741149+00:00,freq,1,0,600.0,600.0,1200.0,550.0,0,,,
2026-09-25T07:54:52.741149+00:00,power,0,0,,,,,,109434853443,314146898724,14.174421099047779
2026-09-25T07:54:53.731305+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:53.731305+00:00,freq,1,0,550.0,550.0,1200.0,600.0,0,,,
2026-09-25T07:54:53.731305+00:00,power,0,0,,,,,,109448912891,314147888991,14.1976335675126
2026-09-25T07:54:54.733419+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:54.733419+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:54.733419+00:00,power,0,0,,,,,,109471159313,314148891342,22.19424333392195
2026-09-25T07:54:55.736342+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:55.736342+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:55.736342+00:00,power,0,0,,,,,,109498448276,314149893887,27.219688891770446
2026-09-25T07:54:56.739395+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:56.739395+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:56.739395+00:00,power,0,0,,,,,,109523829745,314150896942,25.304164776607465
2026-09-25T07:54:57.726445+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:57.726445+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:57.726445+00:00,power,0,0,,,,,,109548227755,314151884236,24.712000680648316
2026-09-25T07:54:58.729463+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:58.729463+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:58.729463+00:00,power,0,0,,,,,,109571728266,314152887079,23.433888455122087
2026-09-25T07:54:59.736769+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:54:59.736769+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:54:59.736769+00:00,power,0,0,,,,,,109593841791,314153894314,21.954682869439605
2026-09-25T07:55:00.741658+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:00.741658+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:00.741658+00:00,power,0,0,,,,,,109613900041,314154899167,19.961377435306456
2026-09-25T07:55:01.727984+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:01.727984+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:01.727984+00:00,power,0,0,,,,,,109632718973,314155885550,19.078727025911842
2026-09-25T07:55:02.732382+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:02.732382+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:02.732382+00:00,power,0,0,,,,,,109651633706,314156889828,18.83416046154551
2026-09-25T07:55:03.734415+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:03.734415+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:03.734415+00:00,power,0,0,,,,,,109670005311,314157891925,18.333160362719376
2026-09-25T07:55:04.735714+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:04.735714+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:04.735714+00:00,power,0,0,,,,,,109688311242,314158893226,18.28214592814748
2026-09-25T07:55:05.737543+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:05.737543+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:05.737543+00:00,power,0,0,,,,,,109706489830,314159895008,18.146251380040766
2026-09-25T07:55:06.741035+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:06.741035+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:06.741035+00:00,power,0,0,,,,,,109724620224,314160898337,18.070238177108408
2026-09-25T07:55:07.727661+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:07.727661+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:07.727661+00:00,power,0,0,,,,,,109742335311,314161885129,17.95219965301705
2026-09-25T07:55:08.730309+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:08.730309+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:08.730309+00:00,power,0,0,,,,,,109760385078,314162887593,18.00540169023526
2026-09-25T07:55:09.735608+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:09.735608+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:09.735608+00:00,power,0,0,,,,,,109778382453,314163893030,17.900052415019537
2026-09-25T07:55:10.735804+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:10.735804+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:10.735804+00:00,power,0,0,,,,,,109796236297,314164893346,17.848203967546254
2026-09-25T07:55:11.738955+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:11.738955+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:11.738955+00:00,power,0,0,,,,,,109813841521,314165896249,17.554263971690183
2026-09-25T07:55:12.725747+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:12.725747+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:12.725747+00:00,power,0,0,,,,,,109830027678,314166883039,16.402838496539285
2026-09-25T07:55:13.730232+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:13.730232+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:13.730232+00:00,power,0,0,,,,,,109844306082,314167887435,14.215910855877562
2026-09-25T07:55:14.735948+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:14.735948+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:14.735948+00:00,power,0,0,,,,,,109858630934,314168893083,14.244399630884763
2026-09-25T07:55:15.740421+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:15.740421+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:15.740421+00:00,power,0,0,,,,,,109872820898,314169897630,14.125734286200645
2026-09-25T07:55:16.727017+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:16.727017+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:16.727017+00:00,power,0,0,,,,,,109886770116,314170884101,14.1405251649567
2026-09-25T07:55:17.740702+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:17.740702+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:17.740702+00:00,power,0,0,,,,,,109901090672,314171898022,14.12393667751235
2026-09-25T07:55:18.739433+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:18.739433+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:18.739433+00:00,power,0,0,,,,,,109915186947,314172896533,14.117295653227655
2026-09-25T07:55:19.729301+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:19.729301+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:19.729301+00:00,power,0,0,,,,,,109929196407,314173886505,14.151369937735613
2026-09-25T07:55:20.733069+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:20.733069+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:20.733069+00:00,power,0,0,,,,,,109947683772,314174890155,18.420131519952175
2026-09-25T07:55:21.739582+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:21.739582+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:21.739582+00:00,power,0,0,,,,,,109976092669,314175897030,28.214919428926134
2026-09-25T07:55:22.728918+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:22.728918+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:22.728918+00:00,power,0,0,,,,,,110001340837,314176886101,25.527154269005965
2026-09-25T07:55:23.731412+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:23.731412+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:23.731412+00:00,power,0,0,,,,,,110026255594,314177888510,24.85488159024909
2026-09-25T07:55:24.733553+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:24.733553+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:24.733553+00:00,power,0,0,,,,,,110050326906,314178890548,24.02235444164792
2026-09-25T07:55:25.738428+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:25.738428+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:25.738428+00:00,power,0,0,,,,,,110072541444,314179895482,22.105469612929806
2026-09-25T07:55:26.729271+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:26.729271+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:26.729271+00:00,power,0,0,,,,,,110092609033,314180886380,20.251921993989292
2026-09-25T07:55:27.732929+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:27.732929+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:27.732929+00:00,power,0,0,,,,,,110112085107,314181889900,19.407758689413264
2026-09-25T07:55:28.737212+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:28.737212+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:28.737212+00:00,power,0,0,,,,,,110131000329,314182894267,18.832978383399695
2026-09-25T07:55:29.742373+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:29.742373+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:29.742373+00:00,power,0,0,,,,,,110149403344,314183899250,18.3117674627332
2026-09-25T07:55:30.730286+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:30.730286+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:30.730286+00:00,power,0,0,,,,,,110167547227,314184887203,18.365127693321444
2026-09-25T07:55:31.738481+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:31.738481+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:31.738481+00:00,power,0,0,,,,,,110185698533,314185895436,18.00308658812001
2026-09-25T07:55:32.744122+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:32.744122+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:32.744122+00:00,power,0,0,,,,,,110203951425,314186900933,18.153104385194585
2026-09-25T07:55:33.734593+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:33.734593+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:33.734593+00:00,power,0,0,,,,,,110221676118,314187891499,17.893500281657154
2026-09-25T07:55:34.739725+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:34.739725+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:34.739725+00:00,power,0,0,,,,,,110239843293,314188896618,18.07465086223621
2026-09-25T07:55:35.729074+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:35.729074+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:35.729074+00:00,power,0,0,,,,,,110257525018,314189885954,17.872315371117597
2026-09-25T07:55:36.744983+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:36.744983+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:36.744983+00:00,power,0,0,,,,,,110275698991,314190901768,17.891044029714102
2026-09-25T07:55:37.740554+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:37.740554+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:37.740554+00:00,power,0,0,,,,,,110293354264,314191897346,17.73369138329694
2026-09-25T07:55:38.739901+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:38.739901+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:38.739901+00:00,power,0,0,,,,,,110310512650,314192896535,17.172312745636713
2026-09-25T07:55:39.729995+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:39.729995+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:39.729995+00:00,power,0,0,,,,,,110324670632,314193886681,14.298883195003565
2026-09-25T07:55:40.733843+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:40.733843+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:40.733843+00:00,power,0,0,,,,,,110339014161,314194890559,14.288119671912323
2026-09-25T07:55:41.739319+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:41.739319+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:41.739319+00:00,power,0,0,,,,,,110353241967,314195896013,14.150628472312011
2026-09-25T07:55:42.729305+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:42.729305+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:42.729305+00:00,power,0,0,,,,,,110367152855,314196886056,14.050791733288353
2026-09-25T07:55:43.734724+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:43.734724+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:43.734724+00:00,power,0,0,,,,,,110381275192,314197891268,14.049113022924518
2026-09-25T07:55:44.737024+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:44.737024+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:44.737024+00:00,power,0,0,,,,,,110395370284,314198893682,14.06114838779187
2026-09-25T07:55:45.751669+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:45.751669+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:45.751669+00:00,power,0,0,,,,,,110409657637,314199908291,14.081634403006479
2026-09-25T07:55:46.738996+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:46.738996+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:46.738996+00:00,power,0,0,,,,,,110422144537,314200895743,12.645576696386255
2026-09-25T07:55:47.739077+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:47.739077+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:47.739077+00:00,power,0,0,,,,,,110422144537,314201895817,0.0
2026-09-25T07:55:48.731654+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:48.731654+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:48.731654+00:00,power,0,0,,,,,,110422144537,314202888398,0.0
2026-09-25T07:55:49.737060+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:49.737060+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:49.737060+00:00,power,0,0,,,,,,110422144537,314203893750,0.0
2026-09-25T07:55:50.742678+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:50.742678+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:50.742678+00:00,power,0,0,,,,,,110422144537,314204899341,0.0
2026-09-25T07:55:51.728374+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:51.728374+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:51.728374+00:00,power,0,0,,,,,,110422144537,314205885188,0.0
2026-09-25T07:55:52.742639+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:52.742639+00:00,freq,1,0,600.0,600.0,1200.0,600.0,0,,,
2026-09-25T07:55:52.742639+00:00,power,0,0,,,,,,110422144537,314206899365,0.0
2026-09-25T07:55:53.732470+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:53.732470+00:00,freq,1,0,600.0,600.0,1200.0,550.0,0,,,
2026-09-25T07:55:53.732470+00:00,power,0,0,,,,,,110422144537,314207889136,0.0
2026-09-25T07:55:54.737942+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:54.737942+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:54.737942+00:00,power,0,0,,,,,,110422144537,314208894584,0.0
2026-09-25T07:55:55.741056+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:55.741056+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:55.741056+00:00,power,0,0,,,,,,110422144537,314209897678,0.0
2026-09-25T07:55:56.726877+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:56.726877+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:56.726877+00:00,power,0,0,,,,,,110422144537,314210883537,0.0
2026-09-25T07:55:57.740210+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:57.740210+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:57.740210+00:00,power,0,0,,,,,,110422144537,314211896704,0.0
2026-09-25T07:55:58.726326+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:58.726326+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:58.726326+00:00,power,0,0,,,,,,110422144537,314212882961,0.0
2026-09-25T07:55:59.727456+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:55:59.727456+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:55:59.727456+00:00,power,0,0,,,,,,110422144537,314213883964,0.0
2026-09-25T07:56:00.732465+00:00,freq,0,0,2500.0,4250.0,2500.0,900.0,0,,,
2026-09-25T07:56:00.732465+00:00,freq,1,0,550.0,550.0,1200.0,550.0,0,,,
2026-09-25T07:56:00.732465+00:00,power,0,0,,,,,,110422144598,314214888978,6.0695671901087943e-05
