ts_iso_utc,server_pid,dedicated_bytes,shared_bytes,cpu_total_pct,adapter_shared_bytes
2026-09-25T11:09:24.4323376Z,139008,8192581632,132120576,17.7389014671508,2085883904
2026-09-25T11:09:25.4510577Z,139008,8192581632,132120576,24.3858751681719,2085883904
2026-09-25T11:09:26.4561445Z,139008,8192581632,132120576,19.9047126544979,2085883904
2026-09-25T11:09:27.4643049Z,139008,8192581632,132120576,23.5724181452022,2086932480
2026-09-25T11:09:28.4722355Z,139008,8192581632,132120576,21.4457268043446,2094272512
2026-09-25T11:09:29.4832379Z,139008,8192581632,132120576,12.2045912320753,2094272512
2026-09-25T11:09:30.5003939Z,139008,8192581632,132120576,9.84006380161783,2094272512
2026-09-25T11:09:31.5070565Z,139008,8192581632,132120576,14.6555407832876,2094272512
2026-09-25T11:09:32.5230461Z,139008,8192581632,132120576,12.1474616332075,2094272512
2026-09-25T11:09:33.5384381Z,139008,8192581632,132120576,13.6120381252382,2094272512
2026-09-25T11:09:34.5430643Z,139008,8192581632,132120576,13.3889599932791,2094272512
2026-09-25T11:09:35.5470149Z,139008,8192581632,132120576,11.1226034371647,2094272512
2026-09-25T11:09:36.5501446Z,139008,8192581632,132120576,11.7695083493725,2094272512
2026-09-25T11:09:37.5686180Z,139008,8192581632,132120576,12.6591867858125,2094272512
2026-09-25T11:09:38.5842860Z,139008,8192581632,132120576,23.9243025478418,2094272512
2026-09-25T11:09:39.6005982Z,139008,8192581632,132120576,23.7057418570094,2094272512
2026-09-25T11:09:40.6131065Z,139008,8192581632,132120576,21.2006612475289,2094272512
2026-09-25T11:09:41.6284929Z,139008,8192581632,132120576,29.5290903401817,2094272512
2026-09-25T11:09:42.6457940Z,139008,8192581632,132120576,28.2915583369401,2094272512
2026-09-25T11:09:43.6494904Z,139008,8192581632,132120576,25.3729145420033,2094272512
2026-09-25T11:09:44.6665350Z,139008,8192581632,132120576,30.8383801424779,2049052672
2026-09-25T11:09:45.6824793Z,139008,8192581632,132120576,28.2090974955483,2049052672
2026-09-25T11:09:46.7011067Z,139008,8192581632,132120576,25.8629412846994,2049052672
2026-09-25T11:09:47.7161386Z,139008,8192581632,132120576,24.2258774596663,2049052672
2026-09-25T11:09:48.7324754Z,139008,8192581632,132120576,20.728975734623,2049052672
2026-09-25T11:09:49.7476647Z,139008,8192581632,132120576,26.5788242555428,2049052672
2026-09-25T11:09:50.7519537Z,139008,8192581632,132120576,17.4577186664018,2049052672
2026-09-25T11:09:51.7598261Z,139008,8192581632,132120576,17.7836557862143,2049052672
2026-09-25T11:09:52.7766157Z,139008,8192581632,132120576,30.7656501411693,2049052672
2026-09-25T11:09:53.7976256Z,139008,8192581632,132120576,42.6345454761563,2049052672
2026-09-25T11:09:54.8072597Z,139008,8192581632,132120576,45.1267868398877,2049052672
2026-09-25T11:09:55.8221476Z,139008,8192581632,132120576,34.4716209784932,2049052672
2026-09-25T11:09:56.8363261Z,139008,8192581632,132120576,28.2382682440051,2049052672
2026-09-25T11:09:57.8412229Z,139008,8192581632,132120576,24.3181300651523,2049052672
2026-09-25T11:09:58.8544563Z,139008,8192581632,132120576,25.0156257417478,2049052672
2026-09-25T11:09:59.8726454Z,139008,8192581632,132120576,26.9389828455613,2049052672
2026-09-25T11:10:00.8865492Z,139008,8192581632,132120576,30.494051549139,2049052672
2026-09-25T11:10:01.9051388Z,139008,8192581632,132120576,25.0776991185608,2049052672
2026-09-25T11:10:02.9111033Z,139008,8192581632,132120576,28.1366374813609,2049052672
2026-09-25T11:10:03.9158812Z,139008,8192581632,132120576,23.9580111694328,2049052672
2026-09-25T11:10:04.9343950Z,139008,8192581632,132120576,27.1676216059682,2049052672
2026-09-25T11:10:05.9403636Z,139008,8192581632,132120576,15.528898066835,2049052672
2026-09-25T11:10:06.9446707Z,139008,8192581632,132120576,19.6308125855424,2049052672
2026-09-25T11:10:07.9492387Z,139008,8192581632,132120576,19.948486493547,2049052672
2026-09-25T11:10:08.9617331Z,139008,8192581632,132120576,20.13783688594,2049052672
2026-09-25T11:10:09.9778346Z,139008,8192581632,132120576,17.5394941932548,2049052672
2026-09-25T11:10:10.9951637Z,139008,8192581632,132120576,27.6208590995369,2049052672
2026-09-25T11:10:12.0121491Z,139008,8192581632,132120576,17.7223225890272,2049052672
2026-09-25T11:10:13.0158620Z,139008,8192581632,132120576,18.6593399520588,2049052672
2026-09-25T11:10:14.0342517Z,139008,8192581632,132120576,17.2459452625791,2049052672
2026-09-25T11:10:15.0527075Z,139008,8192581632,132120576,24.1753545722012,2049052672
2026-09-25T11:10:16.0562398Z,139008,8192581632,132120576,22.1913907333515,2049052672
2026-09-25T11:10:17.0711900Z,139008,8192581632,132120576,20.7326028903744,2049052672
2026-09-25T11:10:18.0774271Z,139008,8192581632,132120576,20.9038622724677,2049052672
2026-09-25T11:10:19.0927661Z,139008,8192581632,132120576,33.5696189453332,2049052672
2026-09-25T11:10:20.1003974Z,139008,8192581632,132120576,29.3314797917214,2049052672
2026-09-25T11:10:21.1134984Z,139008,8192581632,132120576,25.204484139157,2049052672
2026-09-25T11:10:22.1193287Z,139008,8192581632,132120576,26.3315901675057,2049052672
2026-09-25T11:10:23.1372295Z,139008,8192581632,132120576,24.6286830607559,2049052672
2026-09-25T11:10:24.1568534Z,139008,8192581632,132120576,18.1520930882723,2049052672
2026-09-25T11:10:25.1602143Z,139008,8192581632,132120576,20.5882741810756,2049052672
2026-09-25T11:10:26.1636590Z,139008,8192581632,132120576,20.8606469775799,2049052672
2026-09-25T11:10:27.1690670Z,139008,8192581632,132120576,21.6148990235555,2049052672
2026-09-25T11:10:28.1833998Z,139008,8192581632,132120576,24.2304441209474,2049052672
2026-09-25T11:10:29.2009559Z,139008,8192581632,132120576,15.7501089957283,2049052672
2026-09-25T11:10:30.2044227Z,139008,8192581632,132120576,13.9586441736963,2049052672
2026-09-25T11:10:31.2181035Z,139008,8192581632,132120576,14.4523629324006,2049052672
2026-09-25T11:10:32.2345844Z,139008,8192581632,132120576,18.8185593320969,2049052672
2026-09-25T11:10:33.2382913Z,139008,8192581632,132120576,11.7581632856601,2049052672
2026-09-25T11:10:34.2413026Z,139008,8192581632,132120576,11.1993405895572,2049052672
2026-09-25T11:10:35.2582390Z,139008,8192581632,132120576,14.340864855733,2049052672
2026-09-25T11:10:36.2639350Z,139008,8192581632,132120576,18.2558189879333,2049052672
2026-09-25T11:10:37.2770584Z,139008,8192581632,132120576,33.2008651264268,2049052672
2026-09-25T11:10:38.2924087Z,139008,8192581632,132120576,27.6481330779501,2049052672
2026-09-25T11:10:39.2992787Z,139008,8192581632,132120576,21.6513557162677,2049052672
2026-09-25T11:10:40.3032194Z,139008,8192581632,132120576,22.5503852179479,2049052672
2026-09-25T11:10:41.3071587Z,139008,8192581632,132120576,20.3297896999714,2049052672
2026-09-25T11:10:42.3233135Z,139008,8192581632,132120576,23.8357245196404,2049052672
2026-09-25T11:10:43.3374614Z,139008,8192581632,132120576,16.3562730476726,2049052672
2026-09-25T11:10:44.3539672Z,139008,8192581632,132120576,15.0103328998252,2049052672
2026-09-25T11:10:45.3713267Z,139008,8192581632,132120576,16.3112097499341,2049052672
2026-09-25T11:10:46.3865864Z,139008,8192581632,132120576,18.1271581221161,2049052672
2026-09-25T11:10:47.3891148Z,139008,8192581632,132120576,12.6770472866264,2049052672
2026-09-25T11:10:48.3954821Z,139008,8192581632,132120576,11.9324133592528,2049052672
2026-09-25T11:10:49.4005063Z,139008,8192581632,132120576,6.42763350282425,2049052672
2026-09-25T11:10:50.4061653Z,139008,8192581632,132120576,16.3079748372584,2049052672
2026-09-25T11:10:51.4220077Z,139008,8192581632,132120576,7.89889134278094,2049052672
2026-09-25T11:10:52.4266382Z,139008,8192581632,132120576,11.4550163410366,2049052672
2026-09-25T11:10:53.4316873Z,139008,8192581632,132120576,16.5731869920688,2049052672
2026-09-25T11:10:54.4368216Z,139008,8192581632,132120576,9.9899647861739,2049052672
2026-09-25T11:10:55.4421052Z,139008,8192581632,132120576,8.19453538640842,2049052672
2026-09-25T11:10:56.4457757Z,139008,8192581632,132120576,17.895000349068,2049052672
2026-09-25T11:10:57.4622463Z,139008,8192581632,132120576,6.909254809231,2049052672
2026-09-25T11:10:58.4726233Z,139008,8192581632,132120576,12.2380025089881,2049052672
2026-09-25T11:10:59.4834432Z,139008,8192581632,132120576,9.65510656884955,2049052672
2026-09-25T11:11:00.4890815Z,139008,8192581632,132120576,9.01491993561803,2049052672
2026-09-25T11:11:01.4959004Z,139008,8192581632,132120576,8.77646082138368,2049052672
2026-09-25T11:11:02.5131890Z,139008,8192581632,132120576,10.19488538841,2049052672
2026-09-25T11:11:03.5282846Z,139008,8192581632,132120576,16.5769965028833,2049052672
2026-09-25T11:11:04.5429308Z,139008,8192581632,132120576,13.6216665549109,2049052672
2026-09-25T11:11:05.5556877Z,139008,8192581632,132120576,7.00240345908439,2049052672
2026-09-25T11:11:06.5705944Z,139008,8192581632,132120576,13.4849860252021,2049052672
2026-09-25T11:11:07.5785666Z,139008,8192581632,132120576,9.70492470088692,2049052672
2026-09-25T11:11:08.5813648Z,139008,8192581632,132120576,11.2830617405783,2049052672
2026-09-25T11:11:09.5885843Z,139008,8192581632,132120576,10.1303238996517,2049052672
2026-09-25T11:11:10.5943504Z,139008,8192581632,132120576,10.2804140682009,2049052672
2026-09-25T11:11:11.5986855Z,139008,8192581632,132120576,11.2176097000562,2049052672
2026-09-25T11:11:12.6009425Z,139008,8192581632,132120576,8.89624767672366,2049052672
2026-09-25T11:11:13.6166665Z,139008,8192581632,132120576,12.9899580824593,2049052672
2026-09-25T11:11:14.6222808Z,139008,8192581632,132120576,18.9116760149196,2041712640
2026-09-25T11:11:15.6256520Z,139008,8192581632,132120576,16.1029523740423,2041712640
2026-09-25T11:11:16.6312827Z,139008,8192581632,132120576,21.4393683640061,2041712640
2026-09-25T11:11:17.6335176Z,139008,8192581632,132120576,16.8833649050529,2041712640
2026-09-25T11:11:18.6382417Z,139008,8192581632,132120576,27.8811054928684,2041712640
2026-09-25T11:11:19.6558567Z,139008,8192581632,132120576,18.1343735510264,2041712640
2026-09-25T11:11:20.6750224Z,139008,8192581632,132120576,8.51150128616734,2041712640
2026-09-25T11:11:21.6924993Z,139008,8192581632,132120576,10.156083160698,2041712640
2026-09-25T11:11:22.6981916Z,139008,8192581632,132120576,7.74466744268704,2041712640
2026-09-25T11:11:23.7108904Z,139008,8192581632,132120576,9.45230317012489,2041712640
2026-09-25T11:11:24.7171304Z,139008,8192581632,132120576,13.3331372223207,2041712640
2026-09-25T11:11:25.7320159Z,139008,8192581632,132120576,13.1625322735038,2041712640
2026-09-25T11:11:26.7450568Z,139008,8192581632,132120576,10.4907718513965,2041712640
2026-09-25T11:11:27.7479195Z,139008,8192581632,132120576,13.6260259397863,2031226880
2026-09-25T11:11:28.7530147Z,139008,8192581632,132120576,13.4297536283966,2031226880
2026-09-25T11:11:29.7560658Z,139008,8192581632,132120576,12.5705106195124,2031226880
2026-09-25T11:11:30.7599838Z,139008,8192581632,132120576,9.33974911743457,2031226880
2026-09-25T11:11:31.7650727Z,139008,8192581632,132120576,11.0076632301892,2031226880
2026-09-25T11:11:32.7812253Z,139008,8192581632,132120576,7.58871753227611,2031226880
2026-09-25T11:11:33.7981889Z,139008,8192581632,132120576,11.8992959186856,2031226880
2026-09-25T11:11:34.8016897Z,139008,8192581632,132120576,11.4430427326988,2031226880
2026-09-25T11:11:35.8191723Z,139008,8192581632,132120576,14.5735817932833,2031226880
2026-09-25T11:11:36.8248418Z,139008,8192581632,132120576,7.52673203537867,2031226880
2026-09-25T11:11:37.8284547Z,139008,8192581632,132120576,7.90237063550527,2031226880
2026-09-25T11:11:38.8330294Z,139008,8192581632,132120576,12.3091523450247,2031226880
2026-09-25T11:11:39.8414510Z,139008,8192581632,132120576,11.875313359756,2031226880
2026-09-25T11:11:40.8457390Z,139008,8192581632,132120576,5.96960234514402,2031226880
2026-09-25T11:11:41.8497037Z,139008,8192581632,132120576,9.44134955736126,2031226880
2026-09-25T11:11:42.8528261Z,139008,8192581632,132120576,14.7184564663961,2031226880
2026-09-25T11:11:43.8609748Z,139008,8192581632,132120576,7.69201822593331,2031226880
2026-09-25T11:11:44.8763835Z,139008,8192581632,132120576,4.88023608037627,1919029248
2026-09-25T11:11:45.8954105Z,139008,8192581632,132120576,13.9656891235228,1919029248
2026-09-25T11:11:46.9090186Z,139008,8192581632,132120576,6.79576402851848,1919029248
2026-09-25T11:11:47.9261755Z,139008,8192581632,132120576,4.59690630419048,1919029248
2026-09-25T11:11:48.9301920Z,139008,8192581632,132120576,8.76479496581477,1919029248
2026-09-25T11:11:49.9362028Z,139008,8192581632,132120576,6.27642177454075,1919029248
2026-09-25T11:11:50.9414832Z,139008,8192581632,132120576,8.53876987922017,1919029248
2026-09-25T11:11:51.9485839Z,139008,8192581632,132120576,11.1148983036245,1919029248
2026-09-25T11:11:52.9597912Z,139008,8192581632,132120576,4.16089612208522,1919029248
2026-09-25T11:11:53.9655138Z,139008,8192581632,132120576,5.97721581459625,1919029248
2026-09-25T11:11:54.9735950Z,139008,8192581632,132120576,3.93161894782835,1919029248
2026-09-25T11:11:55.9768124Z,139008,8192581632,132120576,9.17902730063291,1919029248
2026-09-25T11:11:56.9823671Z,139008,8192581632,132120576,24.3683204587083,1919029248
2026-09-25T11:11:57.9998263Z,139008,8192581632,132120576,19.8384783331874,1919029248
2026-09-25T11:11:59.0031309Z,139008,8192581632,132120576,20.2422296463814,1919029248
2026-09-25T11:12:00.0227232Z,139008,8192581632,132120576,19.8831633502747,1919029248
2026-09-25T11:12:01.0356576Z,139008,8192581632,132120576,30.0522253759974,1919029248
2026-09-25T11:12:02.0383624Z,139008,8192581632,132120576,20.1054536990357,1919029248
2026-09-25T11:12:03.0410303Z,139008,8192581632,132120576,22.4168257895973,1919029248
2026-09-25T11:12:04.0441147Z,139008,8192581632,132120576,21.9355999582047,1919029248
2026-09-25T11:12:05.0503710Z,139008,8192581632,132120576,10.0205968637266,1919029248
2026-09-25T11:12:06.0542795Z,139008,8192581632,132120576,12.2674428575588,1919029248
2026-09-25T11:12:07.0727903Z,139008,8192581632,132120576,31.0542194945222,1919029248
2026-09-25T11:12:08.0786072Z,139008,8192581632,132120576,34.0127275534386,1919029248
2026-09-25T11:12:09.0930364Z,139008,8192581632,132120576,39.5149171335015,1919029248
2026-09-25T11:12:10.1083219Z,139008,8192581632,132120576,31.543806986982,1919029248
2026-09-25T11:12:11.1233892Z,139008,8192581632,132120576,33.0404047558836,1919029248
2026-09-25T11:12:12.1265909Z,139008,8192581632,132120576,29.9118521612319,1919029248
2026-09-25T11:12:13.1322343Z,139008,8192581632,132120576,29.6938326819114,1919029248
2026-09-25T11:12:14.1483003Z,139008,8192581632,132120576,29.9341311112421,1919029248
2026-09-25T11:12:15.1632402Z,139008,8192581632,132120576,26.6815594526315,1919029248
2026-09-25T11:12:16.1786191Z,139008,8192581632,132120576,27.5089788254187,1919029248
2026-09-25T11:12:17.1956675Z,139008,8192581632,132120576,30.2829669551646,1919029248
2026-09-25T11:12:18.2135512Z,139008,8192581632,132120576,29.2369633485204,1919029248
2026-09-25T11:12:19.2173908Z,139008,8192581632,132120576,28.5335319892002,1919029248
2026-09-25T11:12:20.2209057Z,139008,8192581632,132120576,28.1571047325064,1919029248
2026-09-25T11:12:21.2264348Z,139008,8192581632,132120576,31.6276614492191,1919029248
2026-09-25T11:12:22.2323169Z,139008,8192581632,132120576,27.6718208950298,1919029248
2026-09-25T11:12:23.2395250Z,139008,8192581632,132120576,33.5181560463423,1919029248
2026-09-25T11:12:24.2417626Z,139008,8192581632,132120576,30.9853688138219,1919029248
2026-09-25T11:12:25.2491402Z,139008,8192581632,132120576,21.7875082101765,1919029248
2026-09-25T11:12:26.2537793Z,139008,8192581632,132120576,17.181563356366,1919029248
2026-09-25T11:12:27.2574254Z,139008,8192581632,132120576,19.1498203086099,1919029248
2026-09-25T11:12:28.2738676Z,139008,8192581632,132120576,26.0949094929667,1919029248
2026-09-25T11:12:29.2913405Z,139008,8192581632,132120576,24.1976841421783,1919029248
2026-09-25T11:12:30.2943681Z,139008,8192581632,132120576,24.7176736222813,1919029248
2026-09-25T11:12:31.2987969Z,139008,8192581632,132120576,16.6772597963053,1919029248
2026-09-25T11:12:32.3064213Z,139008,8192581632,132120576,12.6773456649345,1919029248
2026-09-25T11:12:33.3153460Z,139008,8192581632,132120576,9.93838703989849,1919029248
2026-09-25T11:12:34.3176561Z,139008,8192581632,132120576,12.3561500239925,1919029248
2026-09-25T11:12:35.3350897Z,139008,8192581632,132120576,9.6310132489572,1919029248
2026-09-25T11:12:36.3462707Z,139008,8192581632,132120576,11.6784643469406,1919029248
2026-09-25T11:12:37.3604893Z,139008,8192581632,132120576,13.9312366095908,1919029248
2026-09-25T11:12:38.3725809Z,139008,8192581632,132120576,15.6678220671983,1919029248
2026-09-25T11:12:39.3880842Z,139008,8192581632,132120576,18.45202369458,1919029248
2026-09-25T11:12:40.3919319Z,139008,8192581632,132120576,10.4921491770312,1919029248
2026-09-25T11:12:41.3987981Z,139008,8192581632,132120576,10.9628180614446,1919029248
2026-09-25T11:12:42.4141721Z,139008,8192581632,132120576,12.8629370724413,1919029248
2026-09-25T11:12:43.4297383Z,139008,8192581632,132120576,11.3418777775491,1919029248
2026-09-25T11:12:44.4354044Z,139008,8192581632,132120576,14.8497174410185,1919029248
2026-09-25T11:12:45.4493722Z,139008,8192581632,132120576,11.961966350741,1919029248
2026-09-25T11:12:46.4666978Z,139008,8192581632,132120576,11.3724141947358,1919029248
2026-09-25T11:12:47.4841811Z,139008,8192581632,132120576,13.1820860920647,1919029248
2026-09-25T11:12:48.4997029Z,139008,8192581632,132120576,13.0477806619927,1919029248
2026-09-25T11:12:49.5177126Z,139008,8192581632,132120576,17.4202049598986,1919029248
2026-09-25T11:12:50.5259217Z,139008,8192581632,132120576,16.4078481502818,1919029248
2026-09-25T11:12:51.5400240Z,139008,8192581632,132120576,11.3020256328366,1919029248
2026-09-25T11:12:52.5554779Z,139008,8192581632,132120576,11.4170074415876,1919029248
2026-09-25T11:12:53.5615140Z,139008,8192581632,132120576,13.4095869987646,1919029248
2026-09-25T11:12:54.5671376Z,139008,8192581632,132120576,11.5423336123085,1919029248
2026-09-25T11:12:55.5821594Z,139008,8192581632,132120576,10.8123115124647,1919029248
2026-09-25T11:12:56.5995404Z,139008,8192581632,132120576,13.1223368382745,1919029248
2026-09-25T11:12:57.6169418Z,139008,8192581632,132120576,9.88152354111325,1919029248
2026-09-25T11:12:58.6324361Z,139008,8192581632,132120576,15.1489081676732,1919029248
2026-09-25T11:12:59.6364454Z,139008,8192581632,132120576,18.2628552274608,1919029248
2026-09-25T11:13:00.6522275Z,139008,8192581632,132120576,37.6324902422669,1919029248
2026-09-25T11:13:01.6560711Z,139008,8192581632,132120576,24.3357721137816,1919029248
2026-09-25T11:13:02.6728943Z,139008,8192581632,132120576,24.299103250655,1919029248
2026-09-25T11:13:03.6899603Z,139008,8192581632,132120576,21.4577568601355,1919029248
2026-09-25T11:13:04.6956687Z,139008,8192581632,132120576,21.8321594394344,1919029248
2026-09-25T11:13:05.7128666Z,139008,8192581632,132120576,25.5370579676722,1919029248
2026-09-25T11:13:06.7279496Z,139008,8192581632,132120576,24.8288110589619,1919029248
2026-09-25T11:13:07.7330797Z,139008,8192581632,132120576,18.8728068648178,1919029248
