ts_iso,memory_used_mib,memory_total_mib,clocks_sm_mhz,clocks_mem_mhz,power_draw_w,temperature_gpu_c,utilization_gpu_pct,throttle_reasons_active,gpu_dedicated_usage,gpu_shared_usage
2026-09-25T04:26:52.778187+00:00,7925, 8188, 2565, 8001, 49.97, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:26:56.250657+00:00,7925, 8188, 2565, 8001, 53.98, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:26:59.719286+00:00,7925, 8188, 2565, 8001, 53.96, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:03.173766+00:00,7925, 8188, 2565, 8001, 55.71, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:06.667417+00:00,7925, 8188, 2565, 8001, 28.64, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:10.071276+00:00,7925, 8188, 2565, 8001, 55.97, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:13.443842+00:00,7925, 8188, 2565, 8001, 41.23, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:16.926938+00:00,7925, 8188, 2565, 8001, 55.34, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:20.304162+00:00,7925, 8188, 2565, 8001, 55.79, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:23.686224+00:00,7925, 8188, 2565, 8001, 51.68, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:27.101835+00:00,7925, 8188, 2565, 8001, 56.32, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:30.477761+00:00,7925, 8188, 2565, 8001, 30.99, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:33.861787+00:00,7925, 8188, 2565, 8001, 28.81, 63, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:37.325408+00:00,7925, 8188, 2565, 8001, 57.40, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:40.760428+00:00,7925, 8188, 2565, 8001, 28.79, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:44.159486+00:00,7925, 8188, 2565, 8001, 52.17, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:47.592245+00:00,7925, 8188, 2565, 8001, 57.89, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:50.891986+00:00,7925, 8188, 2565, 8001, 29.44, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:54.386852+00:00,7925, 8188, 2565, 8001, 35.49, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:27:57.719393+00:00,7925, 8188, 2565, 8001, 56.85, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:01.157468+00:00,7925, 8188, 2565, 8001, 54.44, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:04.498474+00:00,7925, 8188, 2565, 8001, 44.13, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:07.832526+00:00,7925, 8188, 2565, 8001, 47.67, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:11.194340+00:00,7925, 8188, 2565, 8001, 38.84, 68, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:14.607006+00:00,7925, 8188, 2565, 8001, 46.95, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:17.984113+00:00,7925, 8188, 2550, 8001, 49.93, 66, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:21.292863+00:00,7925, 8188, 2550, 8001, 43.32, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:28:24.624571+00:00,7925, 8188, 315, 6001, 7.87, 62, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:27.912184+00:00,7925, 8188, 210, 405, 2.76, 61, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:31.223835+00:00,7925, 8188, 210, 405, 1.52, 60, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:34.544487+00:00,7925, 8188, 210, 405, 1.53, 59, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:37.925616+00:00,7925, 8188, 210, 405, 1.53, 58, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:41.321915+00:00,7925, 8188, 210, 405, 1.61, 58, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:44.658176+00:00,7925, 8188, 210, 405, 1.54, 57, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:48.012591+00:00,7925, 8188, 210, 405, 1.58, 56, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:51.362001+00:00,7925, 8188, 210, 405, 1.61, 56, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:54.660154+00:00,7925, 8188, 210, 405, 1.61, 56, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:28:58.026809+00:00,7925, 8188, 210, 405, 1.61, 55, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:01.331982+00:00,7925, 8188, 210, 405, 1.62, 55, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:04.667114+00:00,7925, 8188, 210, 405, 1.61, 54, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:07.992896+00:00,7925, 8188, 210, 405, 1.71, 54, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:11.349991+00:00,7925, 8188, 210, 405, 1.72, 53, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:14.700401+00:00,7925, 8188, 210, 405, 1.82, 53, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:18.078662+00:00,7925, 8188, 210, 405, 1.75, 53, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:21.510100+00:00,7925, 8188, 210, 405, 1.78, 52, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:29:24.939618+00:00,7925, 8188, 2565, 8001, 44.30, 57, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:28.330131+00:00,7925, 8188, 2565, 8001, 42.32, 58, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:31.785169+00:00,7925, 8188, 2565, 8001, 42.33, 59, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:35.217709+00:00,7925, 8188, 2565, 8001, 37.99, 59, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:38.679906+00:00,7925, 8188, 2565, 8001, 41.27, 60, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:42.148897+00:00,7925, 8188, 2565, 8001, 48.14, 60, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:45.501573+00:00,7925, 8188, 2565, 8001, 49.58, 60, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:49.018522+00:00,7925, 8188, 2565, 8001, 49.86, 61, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:52.482939+00:00,7925, 8188, 2565, 8001, 28.37, 60, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:55.916849+00:00,7925, 8188, 2565, 8001, 41.52, 62, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:29:59.364411+00:00,7925, 8188, 2565, 8001, 52.58, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:02.800870+00:00,7925, 8188, 2565, 8001, 52.13, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:06.202275+00:00,7925, 8188, 2565, 8001, 50.14, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:09.636390+00:00,7925, 8188, 2565, 8001, 54.26, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:13.154405+00:00,7925, 8188, 2565, 8001, 53.57, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:16.586743+00:00,7925, 8188, 2565, 8001, 46.80, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:20.024768+00:00,7925, 8188, 2565, 8001, 46.60, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:23.518643+00:00,7925, 8188, 2565, 8001, 52.47, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:26.888636+00:00,7925, 8188, 2565, 8001, 54.69, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:30.375027+00:00,7925, 8188, 2565, 8001, 37.09, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:33.808189+00:00,7925, 8188, 2565, 8001, 40.06, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:37.135932+00:00,7925, 8188, 2565, 8001, 54.07, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:40.516603+00:00,7925, 8188, 2565, 8001, 35.83, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:43.870907+00:00,7925, 8188, 2565, 8001, 28.63, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:47.344426+00:00,7925, 8188, 2565, 8001, 55.33, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:50.745258+00:00,7925, 8188, 2565, 8001, 31.38, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:54.127957+00:00,7925, 8188, 2565, 8001, 56.69, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:30:57.490304+00:00,7925, 8188, 2565, 8001, 56.27, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:00.907425+00:00,7925, 8188, 2565, 8001, 36.92, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:04.240061+00:00,7925, 8188, 2565, 8001, 51.85, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:07.658053+00:00,7925, 8188, 2565, 8001, 55.74, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:11.082724+00:00,7925, 8188, 2565, 8001, 34.94, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:14.385428+00:00,7925, 8188, 2565, 8001, 29.13, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:17.777829+00:00,7925, 8188, 2565, 8001, 41.96, 66, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:21.210130+00:00,7925, 8188, 2565, 8001, 56.22, 66, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:24.547008+00:00,7925, 8188, 2565, 8001, 58.25, 68, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:27.977054+00:00,7925, 8188, 2550, 8001, 43.67, 68, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:31.446182+00:00,7925, 8188, 2550, 8001, 46.90, 67, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:34.874058+00:00,7925, 8188, 2550, 8001, 43.41, 68, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:38.307154+00:00,7925, 8188, 2550, 8001, 75.94, 67, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:41.650864+00:00,7925, 8188, 2550, 8001, 24.07, 65, 0, 0x0000000000000000,8310992896,627048448
2026-09-25T04:31:44.975294+00:00,7925, 8188, 225, 6001, 7.70, 62, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:31:48.367463+00:00,7925, 8188, 210, 405, 1.56, 62, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:31:51.741452+00:00,7925, 8188, 210, 405, 1.54, 61, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:31:55.078906+00:00,7925, 8188, 210, 405, 1.57, 60, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:31:58.422649+00:00,7925, 8188, 210, 405, 1.53, 59, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:01.770486+00:00,7925, 8188, 210, 405, 1.53, 59, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:05.054079+00:00,7925, 8188, 210, 405, 1.60, 58, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:08.513189+00:00,7925, 8188, 210, 405, 1.55, 58, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:11.867794+00:00,7925, 8188, 210, 405, 1.55, 57, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:15.196776+00:00,7925, 8188, 210, 405, 1.59, 57, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:18.538449+00:00,7925, 8188, 210, 405, 1.59, 56, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:21.903616+00:00,7925, 8188, 210, 405, 1.63, 56, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:25.260228+00:00,7925, 8188, 210, 405, 1.64, 55, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:28.653466+00:00,7925, 8188, 210, 405, 1.64, 55, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:31.959087+00:00,7925, 8188, 210, 405, 1.68, 55, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:35.361794+00:00,7925, 8188, 210, 405, 1.75, 54, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:38.696344+00:00,7925, 8188, 210, 405, 1.70, 54, 0, 0x0000000000000001,8310992896,627048448
2026-09-25T04:32:42.158236+00:00,7925, 8188, 2565, 8001, 42.19, 58, 98, 0x0000000000000000,8310992896,627048448
2026-09-25T04:32:45.558085+00:00,7925, 8188, 2565, 8001, 44.79, 59, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:32:48.926578+00:00,7925, 8188, 2565, 8001, 42.87, 60, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:32:52.420382+00:00,7925, 8188, 2565, 8001, 44.89, 61, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:32:55.950194+00:00,7925, 8188, 2565, 8001, 46.51, 62, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:32:59.437896+00:00,7925, 8188, 2565, 8001, 47.72, 62, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:02.965400+00:00,7925, 8188, 2565, 8001, 41.22, 62, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:06.405346+00:00,7925, 8188, 2565, 8001, 37.62, 61, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:09.771711+00:00,7925, 8188, 2565, 8001, 51.23, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:13.231500+00:00,7925, 8188, 2565, 8001, 30.91, 62, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:16.728692+00:00,7925, 8188, 2565, 8001, 51.55, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:20.130907+00:00,7925, 8188, 2565, 8001, 46.76, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:23.419794+00:00,7925, 8188, 2565, 8001, 53.32, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:26.839613+00:00,7925, 8188, 2565, 8001, 49.50, 64, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:30.295198+00:00,7925, 8188, 2565, 8001, 31.52, 63, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:33.759125+00:00,7925, 8188, 2565, 8001, 44.92, 63, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:37.196676+00:00,7925, 8188, 2565, 8001, 53.43, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:40.612135+00:00,7925, 8188, 2565, 8001, 54.81, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:44.090873+00:00,7925, 8188, 2565, 8001, 54.72, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:47.581463+00:00,7925, 8188, 2565, 8001, 54.85, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:51.070493+00:00,7925, 8188, 2565, 8001, 39.59, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:54.623916+00:00,7925, 8188, 2565, 8001, 32.38, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:33:58.098491+00:00,7925, 8188, 2565, 8001, 56.04, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:01.526269+00:00,7925, 8188, 2565, 8001, 30.90, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:04.982948+00:00,7925, 8188, 2565, 8001, 56.07, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:08.448681+00:00,7925, 8188, 2565, 8001, 48.22, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:11.902547+00:00,7925, 8188, 2565, 8001, 41.33, 68, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:15.383786+00:00,7925, 8188, 2550, 8001, 56.94, 68, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:18.885053+00:00,7925, 8188, 2550, 8001, 29.15, 65, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:22.317555+00:00,7925, 8188, 2550, 8001, 57.22, 68, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:25.774342+00:00,7925, 8188, 2550, 8001, 55.43, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:29.269315+00:00,7925, 8188, 2550, 8001, 35.96, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:32.749837+00:00,7925, 8188, 2550, 8001, 49.33, 69, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:36.159206+00:00,7925, 8188, 2550, 8001, 57.74, 69, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:39.641219+00:00,7925, 8188, 2550, 8001, 38.00, 66, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:43.054941+00:00,7925, 8188, 2550, 8001, 33.44, 67, 100, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:46.485525+00:00,7925, 8188, 2550, 8001, 47.35, 68, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:49.921350+00:00,7925, 8188, 2550, 8001, 30.13, 69, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:53.267643+00:00,7925, 8188, 2550, 8001, 55.91, 68, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:56.635339+00:00,7925, 8188, 2550, 8001, 47.25, 69, 99, 0x0000000000000000,8310992896,627048448
2026-09-25T04:34:59.903921+00:00,7925, 8188, 2550, 8001, 45.00, 68, 99, 0x0000000000000000,8310992896,627048448
