#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:36:52       0     14     44      -      0      0      0      0      0      0   8001   1605      0      0      0   8163      -      0      0 
 20260924    22:36:53       0      1     42      -      0      0      0      0      0      0   8000   1605    100      0      0   8163      -     73      6 
 20260924    22:36:55       0    590     42      -      0      0      0      0      0      0   8000   1605    100      0      0   8163      -     78      6 
 20260924    22:36:56       0     12     44      -      0      0      0      0      0      0   8001   1605      0      0    113   8163      -      0      0 
 20260924    22:36:57       0     13     45      -     12      1      0      0      0      0   8001   1605      0      0   2489   8163      -   2651    277 
 20260924    22:36:58       0     13     45      -     11      1      0      0      0      0   8001   1605      0      0   2489   8163      -   1974    256 
 20260924    22:36:59       0     22     46      -     73     85      0      0      0      0   7001   1710      0      0   7227   8163      -      0      0 
 20260924    22:37:00       0     14     45      -      0      0      0      0      0      0   8001   1950      0      0   7227   8163      -      0      0 
 20260924    22:37:02       0     14     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      0 
 20260924    22:37:03       0     12     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      0 
 20260924    22:37:04       0     12     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      0 
 20260924    22:37:05       0     12     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      0 
 20260924    22:37:06       0     12     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      2 
 20260924    22:37:07       0     12     45      -      0      0      0      0      0      0   8001   1605      0      0   7227   8163      -      0      0 
 20260924    22:37:08       0      6     44      -      0      0      0      0      0      0    810    225      0      0   7227   8163      -      0      2 
 20260924    22:37:09       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:10       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:11       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:12       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:13       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:14       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:15       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:16       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:18       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:19       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      1 
 20260924    22:37:20       0      3     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:21       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:22       0      4     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -     16      0 
 20260924    22:37:23       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:24       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:25       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:26       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      3      0 
 20260924    22:37:27       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      1 
 20260924    22:37:28       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:29       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:30       0      2     44      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:31       0      2     43      -      0      0      0      0      0      0    405    210      0      0   7227   8163      -      0      0 
 20260924    22:37:32       0      2     43      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -    347      6 
 20260924    22:37:33       0     57     58      -    100     42      0      0      0      0   8001   2385      0      0   7233   8163      -     18      6 
 20260924    22:37:35       0    103     59      -    100     44      0      0      0      0   8001   2340      0      0   7233   8163      -     16     97 
 20260924    22:37:36       0    104     58      -    100     89      0      0      0      0   8001   2490      0      0   7233   8163      -     15      5 
 20260924    22:37:37       0    100     59      -    100     98      0      0      0      0   8001   2550      0      0   7233   8163      -     12      4 
 20260924    22:37:38       0    102     58      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      4 
 20260924    22:37:39       0     99     59      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:37:40       0     97     59      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      4 
 20260924    22:37:41       0     96     60      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      4 
 20260924    22:37:42       0     94     59      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:37:43       0     93     60      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     13      4 
 20260924    22:37:44       0     93     60      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      4 
 20260924    22:37:45       0     93     60      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:37:46       0    109     61      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      8      3 
 20260924    22:37:47       0     94     61      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      8      4 
 20260924    22:37:48       0     93     61      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      8      3 
 20260924    22:37:50       0     94     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:37:51       0     92     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      4 
 20260924    22:37:52       0     91     61      -     98    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:37:53       0     95     62      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:37:54       0     95     62      -     96    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:37:55       0     95     63      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:37:56       0     96     63      -     96    100      0      0      0      0   8001   2565      0      0   7233   8163      -      3      0 
 20260924    22:37:57       0     23     56      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      0      0 
 20260924    22:37:58       0     23     55      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      0      0 
 20260924    22:37:59       0     19     54      -      0      0      0      0      0      0   8001    525      0      0   7233   8163      -      0      3 
 20260924    22:38:00       0      2     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:01       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:02       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:03       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:04       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:06       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:07       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:38:08       0      2     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:09       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:10       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:11       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:12       0      2     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:13       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:14       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:38:15       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:16       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:17       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:18       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:19       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:21       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:22       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:38:23       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:24       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:25       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:26       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:38:27       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:28       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:29       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:30       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:31       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:32       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:33       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      3      0 
 20260924    22:38:34       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:35       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:37       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:38       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:39       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:40       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:41       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:38:42       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      1      9 
 20260924    22:38:43       0     60     61      -    100     43      0      0      0      0   8001   2385      0      0   7233   8163      -     21      7 
 20260924    22:38:44       0    102     62      -    100     39      0      0      0      0   8001   2340      0      0   7233   8163      -     21      5 
 20260924    22:38:45       0    104     62      -     99     73      0      0      0      0   8001   2340      0      0   7233   8163      -     15      5 
 20260924    22:38:46       0    104     61      -    100     91      0      0      0      0   8001   2475      0      0   7233   8163      -     14      5 
 20260924    22:38:47       0    103     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     12      4 
 20260924    22:38:48       0    100     62      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      3 
 20260924    22:38:49       0     98     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      6 
 20260924    22:38:50       0     97     62      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11    157 
 20260924    22:38:51       0     95     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      4 
 20260924    22:38:53       0     95     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:38:54       0     94     64      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      4 
 20260924    22:38:55       0     95     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:38:56       0     93     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      6      3 
 20260924    22:38:57       0     94     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      4 
 20260924    22:38:58       0     94     64      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:38:59       0     93     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:39:00       0     94     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:39:01       0     93     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:39:02       0     94     65      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     38 
 20260924    22:39:03       0     97     65      -     96    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:39:04       0     97     65      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:39:05       0     97     66      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:39:06       0     23     59      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      3      0 
 20260924    22:39:07       0     23     58      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      0      0 
 20260924    22:39:08       0     21     57      -      0      0      0      0      0      0   8001    525      0      0   7233   8163      -      0      0 
 20260924    22:39:10       0      8     57      -      0      0      0      0      0      0    810    330      0      0   7233   8163      -      0      0 
 20260924    22:39:11       0      5     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:39:12       0      1     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:13       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:39:14       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:15       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:16       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:17       0      1     54      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:18       0      1     54      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:19       0      1     54      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:20       0      2     54      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:21       0      1     54      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:22       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:23       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:24       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      3      0 
 20260924    22:39:26       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:27       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:39:28       0      1     53      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:29       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:30       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:31       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:32       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:33       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:34       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:35       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:36       0      1     52      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:37       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:38       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:39       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:40       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:42       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      3      0 
 20260924    22:39:43       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:39:44       0      1     51      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:45       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:46       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:47       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:48       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:49       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:50       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:39:51       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:52       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:53       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:54       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:55       0      1     50      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:57       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:39:58       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      3 
 20260924    22:39:59       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      3      0 
 20260924    22:40:00       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:40:01       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:02       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:03       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:04       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:05       0      1     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:06       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:07       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:08       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:09       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:10       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:12       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:13       0      2     49      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:14       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:15       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:16       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      2 
 20260924    22:40:17       0      1     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:18       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -     16      0 
 20260924    22:40:19       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:20       0      4     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -     16      0 
 20260924    22:40:21       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:22       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:23       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -     17      0 
 20260924    22:40:24       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:25       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:26       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:28       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:29       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:30       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:31       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:32       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:33       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      2 
 20260924    22:40:34       0      2     48      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:35       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:36       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:37       0      2     47      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:40:38       0     36     62      -    100     43      0      0      0      0   8001   2370      0      0   7233   8163      -     21     63 
 20260924    22:40:39       0    105     63      -     99     40      0      0      0      0   8001   2355      0      0   7233   8163      -    728     17 
 20260924    22:40:40       0    103     62      -     99     79      0      0      0      0   8001   2400      0      0   7233   8163      -     14      5 
 20260924    22:40:41       0    105     62      -    100     96      0      0      0      0   8001   2505      0      0   7233   8163      -     13    121 
 20260924    22:40:43       0    104     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      4 
 20260924    22:40:44       0    101     62      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     13      4 
 20260924    22:40:45       0     99     62      -     99    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      6 
 20260924    22:40:46       0    100     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      3 
 20260924    22:40:47       0     96     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260924    22:40:48       0     95     64      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      8      3 
 20260924    22:40:49       0     94     63      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:40:50       0     95     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     14      3 
 20260924    22:40:51       0     95     64      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:40:52       0     94     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      9      3 
 20260924    22:40:53       0     95     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:40:54       0     94     65      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     10      3 
 20260924    22:40:55       0     93     66      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -      8      3 
 20260924    22:40:56       0     94     66      -    100    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11      4 
 20260924    22:40:57       0     94     66      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:40:58       0     97     66      -     96    100      0      0      0      0   8001   2565      0      0   7233   8163      -     12     36 
 20260924    22:41:00       0     97     66      -     96    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:41:01       0     97     67      -     97    100      0      0      0      0   8001   2565      0      0   7233   8163      -     11     36 
 20260924    22:41:02       0     86     63      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      0      0 
 20260924    22:41:03       0     23     60      -      0      0      0      0      0      0   8001   2565      0      0   7233   8163      -      0      0 
 20260924    22:41:04       0     20     59      -      0      0      0      0      0      0   8001    525      0      0   7233   8163      -      0      0 
 20260924    22:41:05       0      8     58      -      0      0      0      0      0      0   6001    330      0      0   7233   8163      -      0      0 
 20260924    22:41:06       0      7     58      -      0      0      0      0      0      0   6001    210      0      0   7233   8163      -      0      0 
 20260924    22:41:07       0      3     57      -      0      0      0      0      0      0    810    210      0      0   7233   8163      -      3      0 
 20260924    22:41:08       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:09       0      1     57      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      1 
 20260924    22:41:10       0      1     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:11       0      1     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:12       0      1     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:13       0      1     56      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:14       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
 20260924    22:41:16       0      1     55      -      0      0      0      0      0      0    405    210      0      0   7233   8163      -      0      0 
