#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:07:58       0      2     58      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:07:59       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:00       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:01       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:02       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:04       0      4     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:05       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      1 
 20260925    04:08:06       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:07       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:08       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      2 
 20260925    04:08:09       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:10       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:11       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:12       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:13       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      1 
 20260925    04:08:14       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:15       0      3     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -     16      0 
 20260925    04:08:16       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:17       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:18       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7807   8163      -      0      0 
 20260925    04:08:19       0      2     57      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      2      0 
 20260925    04:08:21       0    106     70      -    100     43      0      0      0      0   8001   2310      0      0   7813   8163      -    566      7 
 20260925    04:08:22       0    101     71      -    100     39      0      0      0      0   8001   2340      0      0   7813   8163      -     17      6 
 20260925    04:08:23       0    105     71      -    100     85      0      0      0      0   8001   2295      0      0   7813   8163      -     14      4 
 20260925    04:08:24       0    104     72      -    100     95      0      0      0      0   8001   2460      0      0   7813   8163      -     14      4 
 20260925    04:08:25       0    102     71      -    100    100      0      0      0      0   8001   2445      0      0   7813   8163      -     10      4 
 20260925    04:08:26       0    105     72      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     14      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:08:27       0    101     72      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      3 
 20260925    04:08:28       0     99     73      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      4 
 20260925    04:08:29       0    119     73      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      4 
 20260925    04:08:30       0     98     73      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      4 
 20260925    04:08:31       0     98     74      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10    178 
 20260925    04:08:32       0     98     74      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9    185 
 20260925    04:08:33       0     97     74      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:08:34       0     98     74      -     99    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:08:35       0    101     75      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      4 
 20260925    04:08:37       0     98     76      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:08:38       0     98     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8    214 
 20260925    04:08:39       0     98     76      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      4 
 20260925    04:08:40       0     99     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8      3 
 20260925    04:08:41       0     98     78      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      3 
 20260925    04:08:42       0     98     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8      3 
 20260925    04:08:43       0     98     78      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8      3 
 20260925    04:08:44       0     96     72      -     41     49      0      0      0      0   8001   2550      0      0   7813   8163      -      0      0 
 20260925    04:08:45       0     24     70      -      0      0      0      0      0      0   8001   2550      0      0   7813   8163      -      0      0 
 20260925    04:08:46       0     11     68      -      0      0      0      0      0      0   8001    510      0      0   7813   8163      -      0      1 
 20260925    04:08:47       0      8     68      -      0      0      0      0      0      0   6001    330      0      0   7813   8163      -      0      0 
 20260925    04:08:48       0      8     68      -      0      0      0      0      0      0   6001    210      0      0   7813   8163      -      0      0 
 20260925    04:08:49       0      4     67      -      0      0      0      0      0      0    810    210      0      0   7813   8163      -      0      0 
 20260925    04:08:50       0      3     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:51       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:52       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:54       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:55       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:56       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:57       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:58       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:08:59       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:00       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:09:01       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:02       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:09:03       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:04       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:05       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:06       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:07       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:09       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:10       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:11       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:09:12       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:13       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:09:14       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:15       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:16       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:17       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      2 
 20260925    04:09:18       0      2     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:19       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:20       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:21       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:22       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:23       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:25       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:26       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:27       0      4     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:28       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:29       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:30       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:31       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:32       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:33       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:34       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:09:35       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:09:36       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:37       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:38       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:39       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:40       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:42       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:43       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:44       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:45       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:46       0      3     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:47       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:48       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:49       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:50       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:51       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:09:52       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:09:53       0     17     61      -     88      6      0      0      0      0   8001   2565      0      0   7813   8163      -    309      9 
 20260925    04:09:54       0    103     74      -     99     40      0      0      0      0   8001   2295      0      0   7813   8163      -     19     72 
 20260925    04:09:55       0    103     75      -    100     43      0      0      0      0   8001   2265      0      0   7813   8163      -     17      6 
 20260925    04:09:57       0    105     75      -    100     82      0      0      0      0   8001   2310      0      0   7813   8163      -     14    112 
 20260925    04:09:58       0    107     75      -    100     95      0      0      0      0   8001   2430      0      0   7813   8163      -   1052      5 
 20260925    04:09:59       0    104     75      -    100    100      0      0      0      0   8001   2475      0      0   7813   8163      -     11      4 
 20260925    04:10:00       0    103     75      -     99    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:10:01       0    101     75      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     11      4 
 20260925    04:10:02       0    101     75      -    100    100      0      0      0      0   8001   2535      0      0   7813   8163      -     11      4 
 20260925    04:10:03       0    100     76      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10    166 
 20260925    04:10:04       0     99     76      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     11      3 
 20260925    04:10:05       0    100     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      2 
 20260925    04:10:06       0    100     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:10:07       0     99     77      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:10:08       0     99     78      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     12      3 
 20260925    04:10:09       0     99     78      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:10:10       0     99     78      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9      3 
 20260925    04:10:11       0    100     79      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     10      3 
 20260925    04:10:12       0     99     79      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -     28      3 
 20260925    04:10:14       0     99     80      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8      3 
 20260925    04:10:15       0     99     80      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      9    229 
 20260925    04:10:16       0     99     80      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -      8      4 
 20260925    04:10:17       0    100     81      -    100    100      0      0      0      0   8001   2550      0      0   7813   8163      -   1692      3 
 20260925    04:10:18       0     77     73      -      0      0      0      0      0      0   8001   2550      0      0   7813   8163      -     17      0 
 20260925    04:10:19       0     25     73      -      0      0      0      0      0      0   8001   2550      0      0   7813   8163      -      0      0 
 20260925    04:10:20       0     22     71      -      0      0      0      0      0      0   8001    510      0      0   7813   8163      -      0      0 
 20260925    04:10:21       0      8     71      -      0      0      0      0      0      0   6001    330      0      0   7813   8163      -      0      0 
 20260925    04:10:22       0      8     70      -      0      0      0      0      0      0   6001    210      0      0   7813   8163      -      0      0 
 20260925    04:10:23       0      8     70      -      0      0      0      0      0      0   6001    210      0      0   7813   8163      -      0      0 
 20260925    04:10:24       0      4     70      -      0      0      0      0      0      0    810    210      0      0   7813   8163      -      0      0 
 20260925    04:10:25       0      2     69      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:10:26       0      1     69      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:27       0      1     69      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:28       0      1     69      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:30       0      1     69      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:31       0      1     68      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:10:32       0      1     68      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:33       0      1     68      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:34       0      1     68      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:35       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:36       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:37       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:38       0      2     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:39       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:10:40       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:41       0      1     67      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:42       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      2 
 20260925    04:10:43       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:44       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:46       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:47       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:10:48       0      1     66      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:10:49       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:50       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:51       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:52       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:53       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:54       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:55       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:56       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:57       0      1     65      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:58       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:10:59       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:00       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:01       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:11:03       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:04       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:05       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:06       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:07       0      1     64      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:08       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:09       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:10       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:11       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:12       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:11:13       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:14       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:15       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:16       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:17       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:19       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:20       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:11:21       0      1     63      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:11:22       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:23       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:24       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:25       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:26       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:27       0      1     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:28       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:29       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:30       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:31       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:32       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:33       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
 20260925    04:11:34       0      2     62      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:36       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:37       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:38       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:11:39       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:40       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:41       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:42       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:43       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:44       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:45       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      1 
 20260925    04:11:46       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:47       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:48       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:49       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:50       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:11:52       0      2     61      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:53       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:54       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:55       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      0      0 
 20260925    04:11:56       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      3      0 
 20260925    04:11:57       0      2     60      -      0      0      0      0      0      0    405    210      0      0   7813   8163      -      1   2750 
 20260925    04:11:58       0    105     72      -     93     43      0      0      0      0   8001   2340      0      0   7813   8163      -     22      7 
 20260925    04:11:59       0    101     74      -    100     40      0      0      0      0   8001   2265      0      0   7813   8163      -    674      6 
 20260925    04:12:00       0    104     75      -     99     54      0      0      0      0   8001   2250      0      0   7813   8163      -     16    102 
